,borough,neighbourhood,superhost
16873,Brooklyn,Cypress Hills,False
16874,Brooklyn,Cypress Hills,False
16875,Brooklyn,Cypress Hills,False
16876,Brooklyn,Cypress Hills,True
16877,Brooklyn,Cypress Hills,False
16878,Brooklyn,Cypress Hills,False
16879,Brooklyn,Cypress Hills,False
16880,Brooklyn,Cypress Hills,True
16881,Brooklyn,Cypress Hills,False
16882,Brooklyn,Cypress Hills,False
16883,Brooklyn,Cypress Hills,True
16884,Brooklyn,Cypress Hills,True
16885,Brooklyn,Cypress Hills,False
16886,Brooklyn,Cypress Hills,False
16887,Brooklyn,Cypress Hills,True
16888,Brooklyn,Cypress Hills,True
16889,Brooklyn,Cypress Hills,False
16890,Brooklyn,Cypress Hills,True
16891,Brooklyn,Cypress Hills,True
16892,Brooklyn,Cypress Hills,False
16893,Brooklyn,Cypress Hills,False
16894,Brooklyn,Cypress Hills,False
16895,Brooklyn,Borough Park,True
16896,Brooklyn,Borough Park,False
16897,Brooklyn,Borough Park,False
16898,Brooklyn,Borough Park,True
16899,Brooklyn,Borough Park,True
16900,Brooklyn,Borough Park,False
16901,Brooklyn,Borough Park,False
16902,Brooklyn,Borough Park,False
16903,Brooklyn,Borough Park,False
16904,Brooklyn,Borough Park,True
16905,Brooklyn,Borough Park,True
16906,Brooklyn,Borough Park,False
16907,Brooklyn,Borough Park,False
16908,Brooklyn,Borough Park,False
16909,Brooklyn,Borough Park,False
16910,Brooklyn,Borough Park,True
16911,Brooklyn,Borough Park,False
16912,Brooklyn,Borough Park,False
16913,Brooklyn,Borough Park,False
16914,Brooklyn,Borough Park,False
16915,Brooklyn,Borough Park,False
16916,Brooklyn,Columbia St,False
16917,Brooklyn,Columbia St,False
16918,Brooklyn,Columbia St,False
16919,Brooklyn,Columbia St,True
16920,Brooklyn,Columbia St,False
16921,Brooklyn,Columbia St,True
16922,Brooklyn,Columbia St,False
16923,Brooklyn,Columbia St,False
16924,Brooklyn,Columbia St,True
16925,Brooklyn,Columbia St,False
16926,Brooklyn,Columbia St,False
16927,Brooklyn,Columbia St,True
16928,Brooklyn,Columbia St,False
16929,Brooklyn,Columbia St,False
16930,Brooklyn,Columbia St,False
16931,Brooklyn,Columbia St,False
16932,Brooklyn,Columbia St,False
16933,Brooklyn,Columbia St,True
16934,Brooklyn,Columbia St,False
16935,Brooklyn,Columbia St,False
16936,Brooklyn,Columbia St,True
16937,Brooklyn,Columbia St,False
16938,Brooklyn,Columbia St,True
16939,Brooklyn,Columbia St,False
16940,Brooklyn,Columbia St,False
16941,Brooklyn,Midwood,False
16942,Brooklyn,Midwood,False
16943,Brooklyn,Midwood,False
16944,Brooklyn,Midwood,False
16945,Brooklyn,Midwood,False
16946,Brooklyn,Midwood,False
16947,Brooklyn,Midwood,False
16948,Brooklyn,Midwood,True
16949,Brooklyn,Midwood,False
16950,Brooklyn,Midwood,False
16951,Brooklyn,Midwood,True
16952,Brooklyn,Midwood,False
16953,Brooklyn,Midwood,False
16954,Brooklyn,Midwood,True
16955,Brooklyn,Midwood,False
16956,Brooklyn,Midwood,False
16957,Brooklyn,Midwood,False
16958,Brooklyn,Midwood,True
16959,Brooklyn,Midwood,False
16960,Brooklyn,Midwood,False
16961,Brooklyn,Midwood,False
16962,Brooklyn,Midwood,False
16963,Brooklyn,Midwood,True
16964,Brooklyn,Midwood,False
16965,Brooklyn,Midwood,False
16966,Brooklyn,Midwood,True
16967,Brooklyn,Midwood,True
16968,Brooklyn,Midwood,False
16969,Brooklyn,Midwood,False
16970,Brooklyn,Midwood,False
16971,Brooklyn,Midwood,False
16972,Brooklyn,Midwood,False
16973,Brooklyn,Midwood,False
16974,Brooklyn,Midwood,False
16975,Brooklyn,Midwood,False
16976,Brooklyn,Midwood,False
16977,Brooklyn,Midwood,False
16978,Brooklyn,Midwood,False
16979,Brooklyn,Midwood,False
16980,Brooklyn,Bay Ridge,True
16981,Brooklyn,Bay Ridge,True
16982,Brooklyn,Bay Ridge,True
16983,Brooklyn,Bay Ridge,False
16984,Brooklyn,Bay Ridge,True
16985,Brooklyn,Bay Ridge,False
16986,Brooklyn,Bay Ridge,False
16987,Brooklyn,Bay Ridge,False
16988,Brooklyn,Bay Ridge,False
16989,Brooklyn,Bay Ridge,False
16990,Brooklyn,Bay Ridge,False
16991,Brooklyn,Bay Ridge,True
16992,Brooklyn,Bay Ridge,True
16993,Brooklyn,Bay Ridge,False
16994,Brooklyn,Bay Ridge,True
16995,Brooklyn,Bay Ridge,False
16996,Brooklyn,Bay Ridge,False
16997,Brooklyn,Bay Ridge,False
16998,Brooklyn,Bay Ridge,False
16999,Brooklyn,Bay Ridge,True
17000,Brooklyn,Bay Ridge,False
17001,Brooklyn,Bay Ridge,True
17002,Brooklyn,Bay Ridge,False
17003,Brooklyn,Bay Ridge,False
17004,Brooklyn,Bay Ridge,False
17005,Brooklyn,Bay Ridge,True
17006,Brooklyn,Bay Ridge,False
17007,Brooklyn,Bay Ridge,False
17008,Brooklyn,Bay Ridge,True
17009,Brooklyn,Bay Ridge,True
17010,Brooklyn,Bay Ridge,False
17011,Brooklyn,Bay Ridge,False
17012,Brooklyn,Bay Ridge,True
17013,Brooklyn,Bay Ridge,True
17014,Brooklyn,Bay Ridge,False
17015,Brooklyn,Bay Ridge,True
17016,Brooklyn,Bay Ridge,False
17017,Brooklyn,Bay Ridge,True
17018,Brooklyn,Bay Ridge,False
17019,Brooklyn,Bay Ridge,False
17020,Brooklyn,Bay Ridge,False
17021,Brooklyn,Bay Ridge,False
17022,Brooklyn,Bay Ridge,False
17023,Brooklyn,Bay Ridge,True
17024,Brooklyn,Bay Ridge,False
17025,Brooklyn,Bay Ridge,False
17026,Brooklyn,Bay Ridge,False
17027,Brooklyn,Bay Ridge,False
17028,Brooklyn,Bay Ridge,False
17029,Brooklyn,Bay Ridge,True
17030,Brooklyn,Bay Ridge,False
17031,Brooklyn,Sheepshead Bay,False
17032,Brooklyn,Sheepshead Bay,False
17033,Brooklyn,Sheepshead Bay,False
17034,Brooklyn,Sheepshead Bay,False
17035,Brooklyn,Sheepshead Bay,False
17036,Brooklyn,Sheepshead Bay,False
17037,Brooklyn,Sheepshead Bay,False
17038,Brooklyn,Sheepshead Bay,False
17039,Brooklyn,Sheepshead Bay,False
17040,Brooklyn,Sheepshead Bay,False
17041,Brooklyn,Sheepshead Bay,False
17042,Brooklyn,Sheepshead Bay,False
17043,Brooklyn,Sheepshead Bay,False
17044,Brooklyn,Sheepshead Bay,True
17045,Brooklyn,Sheepshead Bay,False
17046,Brooklyn,Sheepshead Bay,False
17047,Brooklyn,Sheepshead Bay,True
17048,Brooklyn,Sheepshead Bay,True
17049,Brooklyn,Sheepshead Bay,False
17050,Brooklyn,Sheepshead Bay,True
17051,Brooklyn,Sheepshead Bay,False
17052,Brooklyn,Sheepshead Bay,False
17053,Brooklyn,Sheepshead Bay,False
17054,Brooklyn,Sheepshead Bay,False
17055,Brooklyn,Sheepshead Bay,False
17056,Brooklyn,Sheepshead Bay,False
17057,Brooklyn,Sheepshead Bay,False
17058,Brooklyn,Sheepshead Bay,False
17059,Brooklyn,Sheepshead Bay,False
17060,Brooklyn,Sheepshead Bay,False
17061,Brooklyn,Sheepshead Bay,False
17062,Brooklyn,Sheepshead Bay,True
17063,Brooklyn,Sheepshead Bay,False
17064,Brooklyn,Sheepshead Bay,True
17065,Brooklyn,Sheepshead Bay,False
17066,Brooklyn,Sheepshead Bay,False
17067,Brooklyn,Sheepshead Bay,False
17068,Brooklyn,Sheepshead Bay,False
17069,Brooklyn,Sheepshead Bay,False
17070,Brooklyn,Sheepshead Bay,True
17071,Brooklyn,Sheepshead Bay,True
17072,Brooklyn,Sheepshead Bay,True
17073,Brooklyn,Sheepshead Bay,False
17074,Brooklyn,Sheepshead Bay,False
17075,Brooklyn,Sheepshead Bay,False
17076,Brooklyn,Sheepshead Bay,False
17077,Brooklyn,Sheepshead Bay,False
17078,Brooklyn,Sheepshead Bay,False
17079,Brooklyn,Sheepshead Bay,True
17080,Brooklyn,Sheepshead Bay,False
17081,Brooklyn,Sheepshead Bay,False
17082,Brooklyn,Sheepshead Bay,False
17083,Brooklyn,Sheepshead Bay,False
17084,Brooklyn,Sheepshead Bay,False
17085,Brooklyn,Sheepshead Bay,False
17086,Brooklyn,Sheepshead Bay,False
17087,Brooklyn,Sheepshead Bay,False
17088,Brooklyn,Sheepshead Bay,False
17089,Brooklyn,Sheepshead Bay,False
17090,Brooklyn,Sheepshead Bay,False
17091,Brooklyn,Sheepshead Bay,False
17092,Brooklyn,Sheepshead Bay,False
17093,Brooklyn,Sheepshead Bay,False
17094,Brooklyn,Sheepshead Bay,False
17095,Brooklyn,Sheepshead Bay,False
17096,Brooklyn,Sheepshead Bay,False
17097,Brooklyn,Sheepshead Bay,False
17098,Brooklyn,Sheepshead Bay,False
17099,Brooklyn,Brighton Beach,False
17100,Brooklyn,Brighton Beach,False
17101,Brooklyn,Brighton Beach,False
17102,Brooklyn,Brighton Beach,False
17103,Brooklyn,Brighton Beach,False
17104,Brooklyn,Brighton Beach,False
17105,Brooklyn,Brighton Beach,False
17106,Brooklyn,Brighton Beach,False
17107,Brooklyn,Brighton Beach,False
17108,Brooklyn,Brighton Beach,False
17109,Brooklyn,Brighton Beach,False
17110,Brooklyn,Brighton Beach,False
17111,Brooklyn,Brighton Beach,False
17112,Brooklyn,Brighton Beach,False
17113,Brooklyn,Brighton Beach,False
17114,Brooklyn,Brighton Beach,False
17115,Brooklyn,Brighton Beach,True
17116,Brooklyn,Brighton Beach,False
17117,Brooklyn,Brighton Beach,False
17118,Brooklyn,Brighton Beach,False
17119,Brooklyn,Brighton Beach,False
17120,Brooklyn,Brighton Beach,False
17121,Brooklyn,Brighton Beach,False
17122,Brooklyn,Brighton Beach,True
17123,Brooklyn,Brighton Beach,False
17124,Brooklyn,Brighton Beach,False
17125,Brooklyn,Brighton Beach,False
17126,Brooklyn,Brighton Beach,False
17127,Brooklyn,Brighton Beach,True
17128,Brooklyn,Brighton Beach,False
17129,Brooklyn,Brighton Beach,False
17130,Brooklyn,Brighton Beach,False
17131,Brooklyn,Brighton Beach,False
17132,Brooklyn,Downtown Brooklyn,True
17133,Brooklyn,Downtown Brooklyn,False
17134,Brooklyn,Downtown Brooklyn,False
17135,Brooklyn,Downtown Brooklyn,True
17136,Brooklyn,Downtown Brooklyn,False
17137,Brooklyn,Downtown Brooklyn,False
17138,Brooklyn,Downtown Brooklyn,False
17139,Brooklyn,Downtown Brooklyn,False
17140,Brooklyn,Downtown Brooklyn,False
17141,Brooklyn,Downtown Brooklyn,False
17142,Brooklyn,Downtown Brooklyn,False
17143,Brooklyn,Downtown Brooklyn,False
17144,Brooklyn,Downtown Brooklyn,False
17145,Brooklyn,Downtown Brooklyn,False
17146,Brooklyn,Downtown Brooklyn,False
17147,Brooklyn,Downtown Brooklyn,True
17148,Brooklyn,Downtown Brooklyn,False
17149,Brooklyn,Downtown Brooklyn,False
17150,Brooklyn,Downtown Brooklyn,False
17151,Brooklyn,Downtown Brooklyn,False
17152,Brooklyn,Downtown Brooklyn,False
17153,Brooklyn,Downtown Brooklyn,False
17154,Brooklyn,Downtown Brooklyn,True
17155,Brooklyn,Downtown Brooklyn,False
17156,Brooklyn,Downtown Brooklyn,False
17157,Brooklyn,Downtown Brooklyn,False
17158,Brooklyn,Downtown Brooklyn,False
17159,Brooklyn,Downtown Brooklyn,False
17160,Brooklyn,Downtown Brooklyn,False
17161,Brooklyn,Downtown Brooklyn,False
17162,Brooklyn,Downtown Brooklyn,True
17163,Brooklyn,Downtown Brooklyn,False
17164,Brooklyn,Downtown Brooklyn,False
17165,Brooklyn,Downtown Brooklyn,False
17166,Brooklyn,Downtown Brooklyn,False
17167,Brooklyn,Downtown Brooklyn,True
17168,Brooklyn,Navy Yard,False
17169,Brooklyn,Navy Yard,False
17170,Brooklyn,Navy Yard,False
17171,Brooklyn,Navy Yard,False
17172,Brooklyn,Navy Yard,False
17173,Brooklyn,Navy Yard,False
17174,Brooklyn,Navy Yard,False
17175,Brooklyn,Navy Yard,False
17176,Brooklyn,Navy Yard,False
17177,Brooklyn,Navy Yard,False
17178,Brooklyn,DUMBO,False
17179,Brooklyn,DUMBO,False
17180,Brooklyn,DUMBO,False
17181,Brooklyn,DUMBO,False
17182,Brooklyn,DUMBO,False
17183,Brooklyn,DUMBO,True
17184,Brooklyn,DUMBO,False
17185,Brooklyn,DUMBO,False
17186,Brooklyn,DUMBO,False
17187,Brooklyn,DUMBO,False
17188,Brooklyn,DUMBO,False
17189,Brooklyn,DUMBO,False
17190,Brooklyn,DUMBO,False
17191,Brooklyn,DUMBO,False
17192,Brooklyn,DUMBO,False
17193,Brooklyn,DUMBO,False
17194,Brooklyn,DUMBO,False
17195,Brooklyn,DUMBO,False
17196,Brooklyn,DUMBO,False
17197,Brooklyn,DUMBO,False
17198,Brooklyn,DUMBO,False
17199,Brooklyn,DUMBO,False
17200,Brooklyn,Canarsie,True
17201,Brooklyn,Canarsie,True
17202,Brooklyn,Canarsie,True
17203,Brooklyn,Canarsie,True
17204,Brooklyn,Canarsie,True
17205,Brooklyn,Canarsie,False
17206,Brooklyn,Canarsie,False
17207,Brooklyn,Canarsie,True
17208,Brooklyn,Canarsie,False
17209,Brooklyn,Canarsie,False
17210,Brooklyn,Canarsie,True
17211,Brooklyn,Canarsie,True
17212,Brooklyn,Canarsie,False
17213,Brooklyn,Canarsie,True
17214,Brooklyn,Canarsie,True
17215,Brooklyn,Canarsie,False
17216,Brooklyn,Canarsie,False
17217,Brooklyn,Canarsie,False
17218,Brooklyn,Canarsie,True
17219,Brooklyn,Canarsie,False
17220,Brooklyn,Canarsie,True
17221,Brooklyn,Canarsie,False
17222,Brooklyn,Canarsie,False
17223,Brooklyn,Canarsie,False
17224,Brooklyn,Canarsie,True
17225,Brooklyn,Canarsie,True
17226,Brooklyn,Canarsie,False
17227,Brooklyn,Canarsie,False
17228,Brooklyn,Canarsie,True
17229,Brooklyn,Canarsie,True
17230,Brooklyn,Canarsie,True
17231,Brooklyn,Canarsie,True
17232,Brooklyn,Canarsie,True
17233,Brooklyn,Canarsie,False
17234,Brooklyn,Canarsie,True
17235,Brooklyn,Canarsie,True
17236,Brooklyn,Canarsie,False
17237,Brooklyn,Canarsie,False
17238,Brooklyn,Canarsie,False
17239,Brooklyn,Canarsie,False
17240,Brooklyn,Canarsie,True
17241,Brooklyn,Canarsie,False
17242,Brooklyn,Canarsie,False
17243,Brooklyn,Canarsie,True
17244,Brooklyn,Canarsie,False
17245,Brooklyn,Canarsie,True
17246,Brooklyn,Canarsie,False
17247,Brooklyn,Canarsie,False
17248,Brooklyn,Canarsie,False
17249,Brooklyn,Canarsie,False
17250,Brooklyn,Canarsie,True
17251,Brooklyn,Canarsie,False
17252,Brooklyn,Canarsie,False
17253,Brooklyn,Canarsie,False
17254,Brooklyn,Canarsie,False
17255,Brooklyn,Canarsie,False
17256,Brooklyn,Canarsie,False
17257,Brooklyn,Canarsie,False
17258,Brooklyn,Brownsville,False
17259,Brooklyn,Brownsville,False
17260,Brooklyn,Brownsville,True
17261,Brooklyn,Brownsville,False
17262,Brooklyn,Brownsville,False
17263,Brooklyn,Brownsville,True
17264,Brooklyn,Brownsville,True
17265,Brooklyn,Brownsville,True
17266,Brooklyn,Brownsville,False
17267,Brooklyn,Brownsville,False
17268,Brooklyn,Brownsville,False
17269,Brooklyn,Brownsville,True
17270,Brooklyn,Brownsville,False
17271,Brooklyn,Brownsville,False
17272,Brooklyn,Brownsville,False
17273,Brooklyn,Brownsville,False
17274,Brooklyn,Vinegar Hill,False
17275,Brooklyn,Vinegar Hill,False
17276,Brooklyn,Vinegar Hill,False
17277,Brooklyn,Vinegar Hill,False
17278,Brooklyn,Vinegar Hill,True
17279,Brooklyn,Vinegar Hill,False
17280,Brooklyn,Vinegar Hill,False
17281,Brooklyn,Vinegar Hill,True
17282,Brooklyn,Vinegar Hill,False
17283,Brooklyn,Vinegar Hill,False
17284,Brooklyn,Vinegar Hill,False
17285,Brooklyn,Vinegar Hill,True
17286,Brooklyn,Vinegar Hill,False
17287,Brooklyn,Vinegar Hill,True
17288,Brooklyn,Vinegar Hill,False
17289,Brooklyn,Vinegar Hill,False
17290,Brooklyn,Vinegar Hill,False
17291,Brooklyn,Sea Gate,False
17292,Brooklyn,Sea Gate,False
17293,Brooklyn,Sea Gate,False
17294,Brooklyn,Sea Gate,False
17295,Brooklyn,Sea Gate,False
17296,Brooklyn,Dyker Heights,True
17297,Brooklyn,Dyker Heights,False
17298,Brooklyn,Dyker Heights,False
17299,Brooklyn,Dyker Heights,False
17300,Brooklyn,Dyker Heights,True
17301,Brooklyn,Dyker Heights,False
17302,Brooklyn,Dyker Heights,False
17303,Brooklyn,Manhattan Beach,True
17304,Brooklyn,Manhattan Beach,False
17305,Brooklyn,Manhattan Beach,False
17306,Brooklyn,Manhattan Beach,True
17307,Brooklyn,Bath Beach,False
17308,Brooklyn,Bath Beach,True
17309,Brooklyn,Bath Beach,True
17310,Brooklyn,Bath Beach,True
17311,Brooklyn,Bath Beach,True
17312,Brooklyn,Bath Beach,False
17313,Brooklyn,Bath Beach,True
17314,Brooklyn,Bath Beach,False
17315,Brooklyn,Bath Beach,False
17316,Brooklyn,Bergen Beach,False
17317,Brooklyn,Bergen Beach,False
17318,Brooklyn,Bergen Beach,False
17319,Brooklyn,Bergen Beach,False
17320,Brooklyn,Bergen Beach,False
17321,Brooklyn,Bergen Beach,True
17322,Brooklyn,Bergen Beach,False
17323,Brooklyn,Bergen Beach,False
17324,Brooklyn,Bergen Beach,False
17325,Brooklyn,Bergen Beach,False
17326,Brooklyn,Bergen Beach,True
17327,Brooklyn,Coney Island,False
17328,Brooklyn,Coney Island,True
17329,Brooklyn,Coney Island,True
17330,Brooklyn,Coney Island,True
17331,Brooklyn,Coney Island,True
17332,Brooklyn,Coney Island,False
17333,Brooklyn,Coney Island,False
17334,Brooklyn,Coney Island,False
17335,Brooklyn,Coney Island,False
17336,Brooklyn,Mill Basin,False
17337,Queens,Long Island City,False
17338,Queens,Long Island City,True
17339,Queens,Long Island City,False
17340,Queens,Long Island City,True
17341,Queens,Long Island City,True
17342,Queens,Long Island City,False
17343,Queens,Long Island City,False
17344,Queens,Long Island City,False
17345,Queens,Long Island City,False
17346,Queens,Long Island City,False
17347,Queens,Long Island City,False
17348,Queens,Long Island City,False
17349,Queens,Long Island City,False
17350,Queens,Long Island City,True
17351,Queens,Long Island City,False
17352,Queens,Long Island City,True
17353,Queens,Long Island City,True
17354,Queens,Long Island City,False
17355,Queens,Long Island City,False
17356,Queens,Long Island City,True
17357,Queens,Long Island City,False
17358,Queens,Long Island City,False
17359,Queens,Long Island City,False
17360,Queens,Long Island City,False
17361,Queens,Long Island City,False
17362,Queens,Long Island City,False
17363,Queens,Long Island City,False
17364,Queens,Long Island City,False
17365,Queens,Long Island City,False
17366,Queens,Long Island City,True
17367,Queens,Long Island City,False
17368,Queens,Long Island City,False
17369,Queens,Long Island City,False
17370,Queens,Long Island City,False
17371,Queens,Long Island City,False
17372,Queens,Long Island City,True
17373,Queens,Long Island City,False
17374,Queens,Long Island City,False
17375,Queens,Long Island City,False
17376,Queens,Long Island City,False
17377,Queens,Long Island City,False
17378,Queens,Long Island City,False
17379,Queens,Long Island City,True
17380,Queens,Long Island City,False
17381,Queens,Long Island City,False
17382,Queens,Long Island City,True
17383,Queens,Long Island City,False
17384,Queens,Long Island City,False
17385,Queens,Long Island City,False
17386,Queens,Long Island City,False
17387,Queens,Long Island City,False
17388,Queens,Long Island City,False
17389,Queens,Long Island City,False
17390,Queens,Long Island City,False
17391,Queens,Long Island City,False
17392,Queens,Long Island City,False
17393,Queens,Long Island City,False
17394,Queens,Long Island City,False
17395,Queens,Long Island City,True
17396,Queens,Long Island City,False
17397,Queens,Long Island City,False
17398,Queens,Long Island City,False
17399,Queens,Long Island City,False
17400,Queens,Long Island City,True
17401,Queens,Long Island City,False
17402,Queens,Long Island City,False
17403,Queens,Long Island City,False
17404,Queens,Long Island City,True
17405,Queens,Long Island City,True
17406,Queens,Long Island City,False
17407,Queens,Long Island City,True
17408,Queens,Long Island City,True
17409,Queens,Long Island City,False
17410,Queens,Long Island City,False
17411,Queens,Long Island City,False
17412,Queens,Long Island City,False
17413,Queens,Long Island City,True
17414,Queens,Long Island City,True
17415,Queens,Long Island City,False
17416,Queens,Long Island City,False
17417,Queens,Long Island City,True
17418,Queens,Long Island City,False
17419,Queens,Long Island City,False
17420,Queens,Long Island City,False
17421,Queens,Long Island City,False
17422,Queens,Long Island City,True
17423,Queens,Long Island City,False
17424,Queens,Long Island City,False
17425,Queens,Long Island City,False
17426,Queens,Long Island City,True
17427,Queens,Long Island City,True
17428,Queens,Long Island City,False
17429,Queens,Long Island City,True
17430,Queens,Long Island City,False
17431,Queens,Long Island City,False
17432,Queens,Long Island City,False
17433,Queens,Long Island City,True
17434,Queens,Long Island City,False
17435,Queens,Long Island City,True
17436,Queens,Long Island City,False
17437,Queens,Long Island City,False
17438,Queens,Long Island City,False
17439,Queens,Long Island City,False
17440,Queens,Long Island City,True
17441,Queens,Long Island City,False
17442,Queens,Long Island City,False
17443,Queens,Long Island City,True
17444,Queens,Long Island City,False
17445,Queens,Long Island City,True
17446,Queens,Long Island City,True
17447,Queens,Long Island City,True
17448,Queens,Long Island City,False
17449,Queens,Long Island City,True
17450,Queens,Long Island City,False
17451,Queens,Long Island City,False
17452,Queens,Long Island City,False
17453,Queens,Long Island City,True
17454,Queens,Long Island City,False
17455,Queens,Long Island City,False
17456,Queens,Long Island City,False
17457,Queens,Long Island City,False
17458,Queens,Long Island City,True
17459,Queens,Long Island City,False
17460,Queens,Long Island City,False
17461,Queens,Long Island City,False
17462,Queens,Long Island City,False
17463,Queens,Long Island City,False
17464,Queens,Long Island City,False
17465,Queens,Long Island City,False
17466,Queens,Long Island City,True
17467,Queens,Long Island City,False
17468,Queens,Long Island City,False
17469,Queens,Long Island City,False
17470,Queens,Long Island City,False
17471,Queens,Long Island City,False
17472,Queens,Long Island City,True
17473,Queens,Long Island City,False
17474,Queens,Long Island City,True
17475,Queens,Long Island City,True
17476,Queens,Long Island City,False
17477,Queens,Long Island City,True
17478,Queens,Long Island City,False
17479,Queens,Long Island City,False
17480,Queens,Long Island City,False
17481,Queens,Long Island City,False
17482,Queens,Long Island City,False
17483,Queens,Long Island City,True
17484,Queens,Long Island City,False
17485,Queens,Long Island City,False
17486,Queens,Long Island City,False
17487,Queens,Long Island City,False
17488,Queens,Long Island City,False
17489,Queens,Long Island City,True
17490,Queens,Long Island City,False
17491,Queens,Long Island City,True
17492,Queens,Long Island City,False
17493,Queens,Long Island City,False
17494,Queens,Long Island City,False
17495,Queens,Long Island City,False
17496,Queens,Long Island City,False
17497,Queens,Long Island City,False
17498,Queens,Long Island City,False
17499,Queens,Long Island City,True
17500,Queens,Long Island City,False
17501,Queens,Long Island City,True
17502,Queens,Long Island City,True
17503,Queens,Long Island City,False
17504,Queens,Long Island City,False
17505,Queens,Long Island City,False
17506,Queens,Long Island City,False
17507,Queens,Long Island City,False
17508,Queens,Long Island City,False
17509,Queens,Long Island City,False
17510,Queens,Long Island City,False
17511,Queens,Long Island City,False
17512,Queens,Long Island City,False
17513,Queens,Jamaica,True
17514,Queens,Jamaica,False
17515,Queens,Jamaica,True
17516,Queens,Jamaica,False
17517,Queens,Jamaica,True
17518,Queens,Jamaica,False
17519,Queens,Jamaica,True
17520,Queens,Jamaica,False
17521,Queens,Jamaica,True
17522,Queens,Jamaica,True
17523,Queens,Jamaica,False
17524,Queens,Jamaica,False
17525,Queens,Jamaica,True
17526,Queens,Jamaica,True
17527,Queens,Jamaica,True
17528,Queens,Jamaica,False
17529,Queens,Jamaica,False
17530,Queens,Jamaica,False
17531,Queens,Jamaica,True
17532,Queens,Jamaica,True
17533,Queens,Jamaica,False
17534,Queens,Jamaica,True
17535,Queens,Jamaica,False
17536,Queens,Jamaica,False
17537,Queens,Jamaica,True
17538,Queens,Jamaica,True
17539,Queens,Jamaica,True
17540,Queens,Jamaica,True
17541,Queens,Jamaica,True
17542,Queens,Jamaica,True
17543,Queens,Jamaica,True
17544,Queens,Jamaica,False
17545,Queens,Jamaica,True
17546,Queens,Jamaica,False
17547,Queens,Jamaica,False
17548,Queens,Jamaica,False
17549,Queens,Jamaica,False
17550,Queens,Jamaica,True
17551,Queens,Jamaica,True
17552,Queens,Jamaica,False
17553,Queens,Jamaica,True
17554,Queens,Jamaica,True
17555,Queens,Jamaica,False
17556,Queens,Jamaica,True
17557,Queens,Jamaica,False
17558,Queens,Jamaica,True
17559,Queens,Jamaica,True
17560,Queens,Jamaica,False
17561,Queens,Jamaica,True
17562,Queens,Jamaica,True
17563,Queens,Jamaica,False
17564,Queens,Jamaica,False
17565,Queens,Jamaica,True
17566,Queens,Jamaica,True
17567,Queens,Jamaica,False
17568,Queens,Jamaica,True
17569,Queens,Jamaica,False
17570,Queens,Jamaica,False
17571,Queens,Jamaica,False
17572,Queens,Jamaica,False
17573,Queens,Jamaica,True
17574,Queens,Jamaica,False
17575,Queens,Jamaica,False
17576,Queens,Jamaica,False
17577,Queens,Jamaica,False
17578,Queens,Jamaica,False
17579,Queens,Jamaica,False
17580,Queens,Jamaica,False
17581,Queens,Jamaica,False
17582,Queens,Woodside,False
17583,Queens,Woodside,False
17584,Queens,Woodside,False
17585,Queens,Woodside,True
17586,Queens,Woodside,True
17587,Queens,Woodside,False
17588,Queens,Woodside,True
17589,Queens,Woodside,False
17590,Queens,Woodside,False
17591,Queens,Woodside,False
17592,Queens,Woodside,True
17593,Queens,Woodside,False
17594,Queens,Woodside,False
17595,Queens,Woodside,False
17596,Queens,Woodside,False
17597,Queens,Woodside,False
17598,Queens,Woodside,False
17599,Queens,Woodside,True
17600,Queens,Woodside,False
17601,Queens,Woodside,True
17602,Queens,Woodside,True
17603,Queens,Woodside,True
17604,Queens,Woodside,False
17605,Queens,Woodside,False
17606,Queens,Woodside,False
17607,Queens,Woodside,True
17608,Queens,Woodside,False
17609,Queens,Woodside,False
17610,Queens,Woodside,False
17611,Queens,Woodside,True
17612,Queens,Woodside,False
17613,Queens,Woodside,False
17614,Queens,Woodside,False
17615,Queens,Woodside,False
17616,Queens,Woodside,False
17617,Queens,Woodside,False
17618,Queens,Woodside,False
17619,Queens,Woodside,False
17620,Queens,Woodside,False
17621,Queens,Woodside,False
17622,Queens,Woodside,False
17623,Queens,Woodside,False
17624,Queens,Woodside,False
17625,Queens,Woodside,False
17626,Queens,Woodside,False
17627,Queens,Woodside,False
17628,Queens,Woodside,False
17629,Queens,Woodside,False
17630,Queens,Woodside,False
17631,Queens,Woodside,False
17632,Queens,Woodside,False
17633,Queens,Woodside,False
17634,Queens,Woodside,False
17635,Queens,Woodside,True
17636,Queens,Woodside,True
17637,Queens,Woodside,False
17638,Queens,Woodside,False
17639,Queens,Woodside,False
17640,Queens,Ridgewood,False
17641,Queens,Ridgewood,False
17642,Queens,Ridgewood,False
17643,Queens,Ridgewood,False
17644,Queens,Ridgewood,False
17645,Queens,Ridgewood,True
17646,Queens,Ridgewood,False
17647,Queens,Ridgewood,False
17648,Queens,Ridgewood,False
17649,Queens,Ridgewood,True
17650,Queens,Ridgewood,False
17651,Queens,Ridgewood,True
17652,Queens,Ridgewood,False
17653,Queens,Ridgewood,True
17654,Queens,Ridgewood,False
17655,Queens,Ridgewood,False
17656,Queens,Ridgewood,False
17657,Queens,Ridgewood,False
17658,Queens,Ridgewood,False
17659,Queens,Ridgewood,False
17660,Queens,Ridgewood,False
17661,Queens,Ridgewood,False
17662,Queens,Ridgewood,False
17663,Queens,Ridgewood,True
