year,month,borough_id,neighbourhood_id,room_type_id,price
2017,2,1,48,1,90.51282051282051
2017,2,1,48,2,50.607142857142854
2017,2,1,49,1,80.14285714285714
2017,2,2,50,1,78.2
2017,2,2,50,2,70.0
2017,2,2,51,1,119.57574568288854
2017,2,2,51,2,73.6984126984127
2017,2,2,52,1,137.54416094502906
2017,2,2,52,2,68.73547280906739
2017,2,2,52,4,33.333333333333336
2017,2,2,53,1,91.88839285714286
2017,2,2,53,2,82.21428571428572
2017,2,2,54,1,235.0
2017,2,2,55,1,202.4787712287712
2017,2,2,55,2,95.0
2017,2,2,56,1,103.80952380952381
2017,2,2,56,2,60.0
2017,2,2,56,4,40.0
2017,2,2,57,1,106.0
2017,2,2,57,2,125.0
2017,2,2,58,1,201.3047619047619
2017,2,2,58,2,125.75
2017,2,2,59,1,95.0
2017,2,2,59,2,71.33333333333333
2017,2,2,59,4,40.0
2017,2,2,60,1,138.247751218186
2017,2,2,60,2,65.73988826515763
2017,2,2,61,1,150.1038961038961
2017,2,2,61,2,229.59523809523807
2017,2,2,62,1,210.93236500341763
2017,2,2,62,2,95.63125
2017,2,2,63,1,204.95408822443704
2017,2,2,63,2,112.05875576036865
2017,2,2,64,1,240.5502645502646
2017,2,2,64,2,105.0
2017,2,2,65,1,156.0
2017,2,2,65,2,94.28571428571428
2017,2,2,66,2,80.0
2017,2,2,67,1,134.4934975552927
2017,2,2,67,2,81.03372789374058
2017,2,2,67,4,75.95238095238095
2017,2,2,68,1,88.78571428571428
2017,2,2,68,2,63.041666666666664
2017,2,2,69,1,139.4
2017,2,2,70,1,222.47272727272727
2017,2,2,70,2,113.83928571428571
2017,2,2,71,1,159.10714285714286
2017,2,2,72,1,119.01254251700682
2017,2,2,72,2,66.99428571428571
2017,2,2,72,4,32.333333333333336
2017,2,2,73,1,110.07142857142857
2017,2,2,73,2,44.54910714285714
2017,2,2,73,4,105.71428571428572
2017,2,2,74,1,130.23211255411255
2017,2,2,74,2,78.16751700680273
2017,2,2,75,1,142.42857142857142
2017,2,2,75,2,83.11428571428571
2017,2,2,75,4,48.0
2017,2,2,76,1,187.7701636904762
2017,2,2,76,2,79.74659863945578
2017,2,2,77,1,125.20892857142857
2017,2,2,77,2,130.0
2017,2,2,79,1,208.46563631300472
2017,2,2,79,2,103.36100011100011
2017,2,2,79,3,105.78571428571428
2017,2,2,79,4,44.57142857142857
2017,2,2,80,1,90.02212732919254
2017,2,2,80,2,60.0
2017,2,2,80,4,25.0
2017,2,2,81,1,180.80899859943975
2017,2,2,81,2,126.08171583850931
2017,2,2,81,3,371.75
2017,2,2,82,1,130.70238095238093
2017,2,2,82,2,71.47619047619047
2017,2,2,83,1,95.66666666666667
2017,2,2,83,2,40.142857142857146
2017,2,2,84,1,87.44897959183673
2017,2,2,84,2,61.314379699248114
2017,2,2,86,1,185.03571428571428
2017,2,2,87,1,231.64634267212898
2017,2,2,87,2,116.54670329670331
2017,2,2,87,4,45.0
2017,2,2,88,1,221.241166921314
2017,2,2,88,2,74.51020408163265
2017,2,2,89,1,115.44363031233998
2017,2,2,89,2,64.92747252747253
2017,2,2,90,1,235.25
2017,2,2,90,2,74.46428571428572
2017,2,2,91,1,1578.571428571429
2017,2,2,92,1,529.3668831168832
2017,2,2,92,2,51.19047619047618
2017,2,2,92,4,36.285714285714285
2017,2,2,93,1,177.84852970083804
2017,2,2,93,2,97.48233766233766
2017,2,2,94,1,148.8699404761905
2017,2,2,94,2,59.811993888464464
2017,2,2,95,1,317.5
2017,2,2,96,1,188.64501668821018
2017,2,2,96,2,81.60750058583575
2017,2,2,96,4,202.14285714285717
2017,2,2,97,1,159.41505494505495
2017,2,2,97,2,85.32428571428571
2017,2,3,98,1,296.4285714285714
2017,2,3,98,4,55.0
2017,2,3,99,1,276.92049465916745
2017,2,3,99,2,144.28446115288222
2017,2,3,99,4,76.37864145658264
2017,2,3,100,1,250.24927849927855
2017,2,3,100,2,92.79761904761905
2017,2,3,101,2,102.5
2017,2,3,102,1,149.63157344476113
2017,2,3,102,2,84.33989085661811
2017,2,3,102,4,50.17857142857142
2017,2,3,103,1,259.02326178604955
2017,2,3,103,2,108.18892055365271
2017,2,3,103,4,80.42857142857143
2017,2,3,104,1,315.2394755003451
2017,2,3,104,2,102.41428571428571
2017,2,3,104,4,59.0
2017,2,3,105,1,292.67417184265014
2017,2,3,105,2,165.0
2017,2,3,106,1,262.91655783829697
2017,2,3,106,2,102.68571428571428
2017,2,3,107,1,256.18737162097165
2017,2,3,107,2,118.50510204081631
2017,2,3,108,1,187.54772447843453
2017,2,3,108,2,80.81593804960472
2017,2,3,108,4,118.57142857142858
2017,2,3,109,1,213.79897599759448
2017,2,3,109,2,108.08899133163487
2017,2,3,109,4,100.0
2017,2,3,110,1,111.33088235294117
2017,2,3,110,2,64.5462962962963
2017,2,3,110,4,33.0
2017,2,3,111,1,201.10536388468432
2017,2,3,111,2,144.64591154187426
2017,2,3,111,4,76.27380952380952
2017,2,3,112,1,189.84045284780584
2017,2,3,112,2,115.0
