listing_id,day of week,price
8281889,Tuesday,150.0
8281889,Wednesday,150.0
8281967,Friday,170.0
8281967,Monday,170.0
8281967,Saturday,170.0
8281967,Sunday,170.0
8281967,Thursday,170.0
8281967,Tuesday,170.0
8281967,Wednesday,170.0
8283627,Friday,70.0
8283627,Monday,70.0
8283627,Saturday,70.0
8283627,Sunday,70.0
8283627,Thursday,70.0
8283627,Tuesday,70.0
8283627,Wednesday,70.0
8283693,Friday,186.0
8283693,Monday,186.0
8283693,Saturday,186.0
8283693,Sunday,186.0
8283693,Thursday,186.0
8283693,Tuesday,186.0
8283693,Wednesday,186.0
8286139,Friday,89.0
8286139,Monday,89.0
8286139,Saturday,89.0
8286139,Sunday,89.0
8286139,Thursday,89.0
8286139,Tuesday,89.0
8286139,Wednesday,89.0
8286476,Friday,149.0
8286476,Monday,109.0
8286476,Saturday,149.0
8286476,Sunday,109.0
8286476,Thursday,109.0
8286476,Tuesday,109.0
8286476,Wednesday,109.0
8286494,Friday,100.0
8286494,Monday,100.0
8286494,Saturday,100.0
8286494,Sunday,100.0
8286494,Thursday,100.0
8286494,Tuesday,100.0
8286494,Wednesday,100.0
8287001,Friday,40.82
8287001,Monday,40.795918367346935
8287001,Saturday,40.795918367346935
8287001,Sunday,40.795918367346935
8287001,Thursday,40.816326530612244
8287001,Tuesday,40.795918367346935
8287001,Wednesday,40.795918367346935
8290210,Friday,120.0
8290210,Monday,120.0
8290210,Saturday,120.0
8290210,Sunday,120.0
8290210,Thursday,120.0
8290210,Tuesday,120.0
8290210,Wednesday,120.0
8290724,Friday,225.0
8290724,Monday,225.0
8290724,Saturday,225.0
8290724,Sunday,225.0
8290724,Thursday,225.0
8290724,Tuesday,225.0
8290724,Wednesday,225.0
8291897,Friday,37.38
8291897,Monday,36.97959183673469
8291897,Saturday,37.10204081632653
8291897,Sunday,37.02040816326531
8291897,Thursday,37.142857142857146
8291897,Tuesday,37.06122448979592
8291897,Wednesday,37.06122448979592
8293281,Friday,125.0
8293281,Monday,125.0
8293281,Saturday,125.0
8293281,Sunday,125.0
8293281,Thursday,125.0
8293281,Tuesday,125.0
8293281,Wednesday,125.0
8293802,Friday,149.0
8293802,Monday,149.0
8293802,Saturday,149.0
8293802,Sunday,149.0
8293802,Thursday,149.0
8293802,Tuesday,149.0
8293802,Wednesday,149.0
8294259,Friday,40.0
8294259,Monday,40.0
8294259,Saturday,40.0
8294259,Sunday,40.0
8294259,Thursday,40.0
8294259,Tuesday,40.0
8294259,Wednesday,40.0
8294525,Friday,60.0
8294525,Monday,60.0
8294525,Saturday,60.0
8294525,Sunday,60.0
8294525,Thursday,60.0
8294525,Tuesday,60.0
8294525,Wednesday,60.0
8303074,Friday,271.5
8303074,Monday,268.8775510204082
8303074,Saturday,266.83673469387753
8303074,Sunday,268.8775510204082
8303074,Thursday,271.42857142857144
8303074,Tuesday,268.8775510204082
8303074,Wednesday,271.42857142857144
8304809,Friday,205.5
8304809,Monday,204.91836734693877
8304809,Saturday,205.3877551020408
8304809,Sunday,204.85714285714286
8304809,Thursday,205.55102040816325
8304809,Tuesday,205.08163265306123
8304809,Wednesday,205.0
8305649,Friday,145.0
8305649,Monday,145.0
8305649,Saturday,145.0
8305649,Sunday,145.0
8305649,Thursday,145.0
8305649,Tuesday,145.0
8305649,Wednesday,145.0
8307946,Friday,150.0
8307946,Monday,150.0
8307946,Saturday,150.0
8307946,Sunday,150.0
8307946,Thursday,150.0
8307946,Tuesday,150.0
8307946,Wednesday,150.0
8308797,Friday,31.98
8308797,Monday,31.816326530612244
8308797,Saturday,31.877551020408163
8308797,Sunday,31.816326530612244
8308797,Thursday,31.857142857142858
8308797,Tuesday,31.857142857142858
8308797,Wednesday,31.836734693877553
8309474,Friday,65.0
8309474,Monday,65.0
8309474,Saturday,65.0
8309474,Sunday,65.0
8309474,Thursday,65.0
8309474,Tuesday,65.0
8309474,Wednesday,65.0
8312311,Friday,60.56
8312311,Monday,60.48979591836735
8312311,Saturday,60.48979591836735
8312311,Sunday,60.48979591836735
8312311,Thursday,60.57142857142857
8312311,Tuesday,60.48979591836735
8312311,Wednesday,60.57142857142857
8313370,Friday,250.0
8313370,Monday,250.0
8313370,Saturday,250.0
8313370,Sunday,250.0
8313370,Thursday,250.0
8313370,Tuesday,250.0
8313370,Wednesday,250.0
8313551,Friday,105.0
8313551,Monday,105.0
8313551,Saturday,105.0
8313551,Sunday,105.0
8313551,Thursday,105.0
8313551,Tuesday,105.0
8313551,Wednesday,105.0
8320702,Friday,180.0
8320702,Monday,180.0
8320702,Saturday,180.0
8320702,Sunday,180.0
8320702,Thursday,180.0
8320702,Tuesday,180.0
8320702,Wednesday,180.0
8321495,Friday,55.0
8321495,Monday,55.0
8321495,Saturday,55.0
8321495,Sunday,55.0
8321495,Thursday,55.0
8321495,Tuesday,55.0
8321495,Wednesday,55.0
8322478,Friday,142.4
8322478,Monday,141.83673469387756
8322478,Saturday,141.83673469387756
8322478,Sunday,141.83673469387756
8322478,Thursday,142.44897959183675
8322478,Tuesday,142.14285714285714
8322478,Wednesday,142.14285714285714
8323015,Friday,93.0
8323015,Monday,93.0
8323015,Saturday,93.0
8323015,Sunday,93.0
8323015,Thursday,93.0
8323015,Tuesday,93.0
8323015,Wednesday,93.0
8324941,Friday,150.0
8324941,Monday,150.0
8324941,Saturday,150.0
8324941,Sunday,150.0
8324941,Thursday,150.0
8324941,Tuesday,150.0
8324941,Wednesday,150.0
8325605,Friday,80.0
8325605,Monday,80.0
8325605,Saturday,80.0
8325605,Sunday,80.0
8325605,Thursday,80.0
8325605,Tuesday,80.0
8325605,Wednesday,80.0
8326389,Friday,80.0
8326389,Monday,80.0
8326389,Saturday,80.0
8326389,Sunday,80.0
8326389,Thursday,80.0
8326389,Tuesday,80.0
8326389,Wednesday,80.0
8326753,Friday,150.0
8326753,Monday,150.0
8326753,Saturday,150.0
8326753,Sunday,150.0
8326753,Thursday,150.0
8326753,Tuesday,150.0
8326753,Wednesday,150.0
8327302,Friday,62.0
8327302,Monday,62.0
8327302,Saturday,62.0
8327302,Sunday,62.0
8327302,Thursday,62.0
8327302,Tuesday,62.0
8327302,Wednesday,62.0
8327773,Friday,129.8
8327773,Monday,129.71428571428572
8327773,Saturday,129.71428571428572
8327773,Sunday,129.71428571428572
8327773,Thursday,130.0204081632653
8327773,Tuesday,129.71428571428572
8327773,Wednesday,129.71428571428572
8328900,Friday,43.0
8328900,Monday,43.0
8328900,Saturday,43.0
8328900,Sunday,43.0
8328900,Thursday,43.0
8328900,Tuesday,43.0
8328900,Wednesday,43.0
8330254,Friday,250.0
8330254,Monday,200.0
8330254,Saturday,250.0
8330254,Sunday,200.0
8330254,Thursday,200.0
8330254,Tuesday,200.0
8330254,Wednesday,200.0
8335547,Friday,250.0
8335547,Monday,250.0
8335547,Saturday,250.0
8335547,Sunday,250.0
8335547,Thursday,250.0
8335547,Tuesday,250.0
8335547,Wednesday,250.0
8337597,Friday,60.08
8337597,Monday,60.06122448979592
8337597,Saturday,59.97959183673469
8337597,Sunday,59.97959183673469
8337597,Thursday,60.285714285714285
8337597,Tuesday,60.06122448979592
8337597,Wednesday,60.06122448979592
8339140,Friday,119.0
8339140,Monday,119.0
8339140,Saturday,119.0
8339140,Sunday,119.0
8339140,Thursday,119.0
8339140,Tuesday,119.0
8339140,Wednesday,119.0
8340381,Friday,50.0
8340381,Monday,50.0
8340381,Saturday,50.0
8340381,Sunday,50.0
8340381,Thursday,50.0
8340381,Tuesday,50.0
8340381,Wednesday,50.0
8341919,Friday,199.0
8341919,Monday,199.0
8341919,Saturday,199.0
8341919,Sunday,199.0
8341919,Thursday,199.0
8341919,Tuesday,199.0
8341919,Wednesday,199.0
8342053,Friday,160.0
8342053,Monday,160.0
8342053,Saturday,160.0
8342053,Sunday,160.0
8342053,Thursday,160.0
8342053,Tuesday,160.0
8342053,Wednesday,160.0
8343222,Friday,95.54
8343222,Monday,94.36734693877551
8343222,Saturday,94.51020408163265
8343222,Sunday,94.36734693877551
8343222,Thursday,94.53061224489795
8343222,Tuesday,94.48979591836735
8343222,Wednesday,94.51020408163265
8353055,Friday,390.0
8353055,Monday,360.0
8353055,Saturday,390.0
8353055,Sunday,360.0
8353055,Thursday,360.0
8353055,Tuesday,360.0
8353055,Wednesday,360.0
8355794,Friday,60.0
8355794,Monday,60.0
8355794,Saturday,60.0
8355794,Sunday,60.0
8355794,Thursday,60.0
8355794,Tuesday,60.0
8355794,Wednesday,60.0
8358047,Friday,119.0
8358047,Monday,80.0
8358047,Saturday,119.0
8358047,Sunday,80.0
8358047,Thursday,80.0
8358047,Tuesday,80.0
8358047,Wednesday,80.0
8362098,Friday,120.0
8362098,Monday,69.0
8362098,Saturday,120.0
8362098,Sunday,69.0
8362098,Thursday,69.0
8362098,Tuesday,69.0
8362098,Wednesday,69.0
8364733,Friday,55.0
8364733,Monday,50.0
8364733,Saturday,55.0
8364733,Sunday,50.0
8364733,Thursday,50.0
8364733,Tuesday,50.0
8364733,Wednesday,50.0
8365647,Friday,65.0
8365647,Monday,65.0
8365647,Saturday,65.0
8365647,Sunday,65.0
8365647,Thursday,65.0
8365647,Tuesday,65.0
8365647,Wednesday,65.0
8367125,Friday,98.0
8367125,Monday,78.0
8367125,Saturday,98.0
8367125,Sunday,78.0
8367125,Thursday,78.0
8367125,Tuesday,78.0
8367125,Wednesday,78.0
8367486,Friday,119.0
8367486,Monday,109.0
8367486,Saturday,119.0
8367486,Sunday,109.0
8367486,Thursday,109.0
8367486,Tuesday,109.0
8367486,Wednesday,109.0
8368928,Friday,500.0
8368928,Monday,500.0
8368928,Saturday,500.0
8368928,Sunday,500.0
8368928,Thursday,500.0
8368928,Tuesday,500.0
8368928,Wednesday,500.0
8368973,Friday,75.0
8368973,Monday,75.0
8368973,Saturday,75.0
8368973,Sunday,75.0
8368973,Thursday,75.0
8368973,Tuesday,75.0
8368973,Wednesday,75.0
8369401,Friday,126.0
8369401,Monday,122.0
8369401,Saturday,126.0
8369401,Sunday,122.0
8369401,Thursday,122.0
8369401,Tuesday,122.0
8369401,Wednesday,122.0
8369701,Friday,340.0
8369701,Monday,460.0
8369701,Saturday,340.0
8369701,Sunday,460.0
8369701,Thursday,460.0
8369701,Tuesday,460.0
8369701,Wednesday,460.0
8370236,Friday,55.0
8370236,Monday,55.0
8370236,Saturday,55.0
8370236,Sunday,55.0
8370236,Thursday,55.0
8370236,Tuesday,55.0
8370236,Wednesday,55.0
8373265,Friday,150.0
8373265,Monday,150.0
8373265,Saturday,150.0
8373265,Sunday,150.0
8373265,Thursday,150.0
8373265,Tuesday,150.0
8373265,Wednesday,150.0
8381173,Friday,79.0
8381173,Monday,79.0
8381173,Saturday,79.0
8381173,Sunday,79.0
8381173,Thursday,79.0
8381173,Tuesday,79.0
8381173,Wednesday,79.0
8381315,Friday,400.0
8381315,Monday,400.0
8381315,Saturday,400.0
8381315,Sunday,400.0
8381315,Thursday,400.0
8381315,Tuesday,400.0
8381315,Wednesday,400.0
8381381,Friday,152.0
8381381,Monday,152.0
8381381,Saturday,152.0
8381381,Sunday,152.0
8381381,Thursday,152.0
8381381,Tuesday,152.0
8381381,Wednesday,152.0
8381953,Friday,151.6
8381953,Monday,151.3877551020408
8381953,Saturday,151.3877551020408
8381953,Sunday,151.3877551020408
8381953,Thursday,151.42857142857142
8381953,Tuesday,151.3877551020408
8381953,Wednesday,151.42857142857142
8385447,Friday,155.36
8385447,Monday,155.30612244897958
8385447,Saturday,155.30612244897958
8385447,Sunday,155.30612244897958
8385447,Thursday,156.6530612244898
8385447,Tuesday,155.30612244897958
8385447,Wednesday,155.30612244897958
8386889,Friday,75.0
8386889,Monday,75.0
8386889,Saturday,75.0
8386889,Sunday,75.0
8386889,Thursday,75.0
8386889,Tuesday,75.0
8386889,Wednesday,75.0
8387244,Friday,65.0
8387244,Monday,65.0
8387244,Saturday,65.0
8387244,Sunday,65.0
8387244,Thursday,65.0
8387244,Tuesday,65.0
8387244,Wednesday,65.0
8388776,Friday,109.0
8388776,Monday,109.0
8388776,Saturday,109.0
8388776,Sunday,109.0
8388776,Thursday,109.0
8388776,Tuesday,109.0
8388776,Wednesday,109.0
8388864,Friday,59.0
8388864,Monday,59.0
8388864,Saturday,59.0
8388864,Sunday,59.0
8388864,Thursday,59.0
8388864,Tuesday,59.0
8388864,Wednesday,59.0
8389302,Friday,106.96
8389302,Monday,106.85714285714286
8389302,Saturday,106.34693877551021
8389302,Sunday,106.85714285714286
8389302,Thursday,106.87755102040816
8389302,Tuesday,106.85714285714286
8389302,Wednesday,106.85714285714286
8389603,Friday,110.0
8389603,Monday,110.0
8389603,Saturday,110.0
8389603,Sunday,110.0
8389603,Thursday,110.0
8389603,Tuesday,110.0
8389603,Wednesday,110.0
8390906,Friday,300.0
8390906,Monday,300.0
8390906,Saturday,300.0
8390906,Sunday,300.0
8390906,Thursday,300.0
8390906,Tuesday,300.0
8390906,Wednesday,300.0
8392670,Friday,53.0
8392670,Monday,53.0
8392670,Saturday,53.0
8392670,Sunday,53.0
8392670,Thursday,53.0
8392670,Tuesday,53.0
8392670,Wednesday,53.0
8392929,Friday,50.0
8392929,Monday,35.0
8392929,Saturday,50.0
8392929,Sunday,35.0
8392929,Thursday,35.0
8392929,Tuesday,35.0
8392929,Wednesday,35.0
8398120,Friday,250.0
8398120,Monday,250.0
8398120,Saturday,250.0
8398120,Sunday,250.0
8398120,Thursday,250.0
8398120,Tuesday,250.0
8398120,Wednesday,250.0
8398566,Friday,90.0
8398566,Monday,90.0
8398566,Saturday,90.0
8398566,Sunday,90.0
8398566,Thursday,90.0
8398566,Tuesday,90.0
8398566,Wednesday,90.0
8400115,Friday,43.2
8400115,Monday,43.265306122448976
8400115,Saturday,43.16326530612245
8400115,Sunday,43.265306122448976
8400115,Thursday,43.265306122448976
8400115,Tuesday,43.265306122448976
8400115,Wednesday,43.265306122448976
8401484,Friday,70.0
8401484,Monday,70.0
8401484,Saturday,70.0
8401484,Sunday,70.0
8401484,Thursday,70.0
8401484,Tuesday,70.0
8401484,Wednesday,70.0
8401620,Friday,130.0
8401620,Monday,130.0
8401620,Saturday,130.0
8401620,Sunday,130.0
8401620,Thursday,130.0
8401620,Tuesday,130.0
8401620,Wednesday,130.0
8402207,Friday,30.72
8402207,Monday,30.714285714285715
8402207,Saturday,30.714285714285715
8402207,Sunday,30.714285714285715
8402207,Thursday,30.714285714285715
8402207,Tuesday,30.714285714285715
8402207,Wednesday,30.714285714285715
8402882,Friday,35.0
8402882,Monday,35.0
8402882,Saturday,35.0
8402882,Sunday,35.0
8402882,Thursday,35.0
8402882,Tuesday,35.0
8402882,Wednesday,35.0
8403327,Friday,101.44
8403327,Monday,101.42857142857143
8403327,Saturday,101.42857142857143
8403327,Sunday,101.42857142857143
8403327,Thursday,101.46938775510205
8403327,Tuesday,101.42857142857143
8403327,Wednesday,101.42857142857143
8404181,Friday,70.0
8404181,Monday,70.0
8404181,Saturday,70.0
8404181,Sunday,70.0
8404181,Thursday,70.0
8404181,Tuesday,70.0
8404181,Wednesday,70.0
8404499,Friday,173.04
8404499,Monday,172.85714285714286
8404499,Saturday,172.85714285714286
8404499,Sunday,172.85714285714286
8404499,Thursday,173.51020408163265
8404499,Tuesday,172.85714285714286
8404499,Wednesday,172.85714285714286
8407092,Friday,139.0
8407092,Monday,139.0
8407092,Saturday,139.0
8407092,Sunday,139.0
8407092,Thursday,139.0
8407092,Tuesday,139.0
8407092,Wednesday,139.0
8409246,Friday,235.0
8409246,Monday,235.0
8409246,Saturday,235.0
8409246,Sunday,235.0
8409246,Thursday,235.0
8409246,Tuesday,235.0
8409246,Wednesday,235.0
8410347,Friday,75.0
8410347,Monday,75.0
8410347,Saturday,75.0
8410347,Sunday,75.0
8410347,Thursday,75.0
8410347,Tuesday,75.0
8410347,Wednesday,75.0
8410796,Friday,95.0
8410796,Monday,95.0
8410796,Saturday,95.0
8410796,Sunday,95.0
8410796,Thursday,95.0
8410796,Tuesday,95.0
8410796,Wednesday,95.0
8411164,Friday,450.0
8411164,Monday,450.0
8411164,Saturday,450.0
8411164,Sunday,450.0
8411164,Thursday,450.0
8411164,Tuesday,450.0
8411164,Wednesday,450.0
8411390,Friday,100.0
8411390,Monday,100.0
8411390,Saturday,100.0
8411390,Sunday,100.0
8411390,Thursday,100.0
8411390,Tuesday,100.0
8411390,Wednesday,100.0
8416681,Friday,81.0
8416681,Monday,81.0
8416681,Saturday,81.0
8416681,Sunday,81.0
8416681,Thursday,81.0
8416681,Tuesday,81.0
8416681,Wednesday,81.0
8420572,Friday,47.2
8420572,Monday,47.142857142857146
8420572,Saturday,47.142857142857146
8420572,Sunday,47.142857142857146
8420572,Thursday,47.3469387755102
8420572,Tuesday,47.142857142857146
8420572,Wednesday,47.142857142857146
8420870,Friday,210.0
8420870,Monday,210.0
8420870,Saturday,210.0
8420870,Sunday,210.0
8420870,Thursday,210.0
8420870,Tuesday,210.0
8420870,Wednesday,210.0
8422085,Friday,55.0
8422085,Monday,55.0
8422085,Saturday,55.0
8422085,Sunday,55.0
8422085,Thursday,55.0
8422085,Tuesday,55.0
8422085,Wednesday,55.0
8423636,Friday,174.18
8423636,Monday,170.9591836734694
8423636,Saturday,174.0204081632653
8423636,Sunday,174.0204081632653
8423636,Thursday,171.6122448979592
8423636,Tuesday,171.0204081632653
8423636,Wednesday,171.0204081632653
8423666,Friday,75.0
8423666,Monday,71.73469387755102
8423666,Saturday,75.0
8423666,Sunday,71.53061224489795
8423666,Thursday,71.73469387755102
8423666,Tuesday,71.73469387755102
8423666,Wednesday,71.73469387755102
8424350,Friday,235.0
8424350,Monday,235.0
8424350,Saturday,235.0
8424350,Sunday,235.0
8424350,Thursday,235.0
8424350,Tuesday,235.0
8424350,Wednesday,235.0
8425657,Friday,149.0
8425657,Monday,109.0
8425657,Saturday,149.0
8425657,Sunday,109.0
8425657,Thursday,109.0
8425657,Tuesday,109.0
8425657,Wednesday,109.0
8426874,Friday,280.0
8426874,Monday,280.0
8426874,Saturday,280.0
8426874,Sunday,280.0
8426874,Thursday,280.0
8426874,Tuesday,280.0
8426874,Wednesday,280.0
8427028,Friday,130.0
8427028,Monday,130.0
8427028,Saturday,130.0
8427028,Sunday,130.0
8427028,Thursday,130.0
8427028,Tuesday,130.0
8427028,Wednesday,130.0
8428777,Friday,122.2
8428777,Monday,122.14285714285714
8428777,Saturday,122.14285714285714
8428777,Sunday,122.14285714285714
8428777,Thursday,122.34693877551021
8428777,Tuesday,122.14285714285714
8428777,Wednesday,122.14285714285714
8431626,Friday,57.04
8431626,Monday,57.3469387755102
8431626,Saturday,57.02040816326531
8431626,Sunday,57.3469387755102
8431626,Thursday,57.3469387755102
8431626,Tuesday,57.3469387755102
8431626,Wednesday,57.3469387755102
8431906,Friday,118.2
8431906,Monday,118.36734693877551
8431906,Saturday,118.16326530612245
8431906,Sunday,118.36734693877551
8431906,Thursday,118.36734693877551
8431906,Tuesday,118.36734693877551
8431906,Wednesday,118.36734693877551
8439145,Friday,169.0
8439145,Monday,169.0
8439145,Saturday,169.0
8439145,Sunday,169.0
8439145,Thursday,169.0
8439145,Tuesday,169.0
8439145,Wednesday,169.0
8439191,Friday,139.0
8439191,Monday,124.0
8439191,Saturday,139.0
8439191,Sunday,124.0
8439191,Thursday,124.0
8439191,Tuesday,124.0
8439191,Wednesday,124.0
8440352,Friday,44.92
8440352,Monday,44.87755102040816
8440352,Saturday,44.857142857142854
8440352,Sunday,44.204081632653065
8440352,Thursday,45.02040816326531
8440352,Tuesday,44.87755102040816
8440352,Wednesday,44.93877551020408
8442642,Friday,113.42
8442642,Monday,106.75510204081633
8442642,Saturday,113.48979591836735
8442642,Sunday,111.65306122448979
8442642,Thursday,104.91836734693878
8442642,Tuesday,100.0204081632653
8442642,Wednesday,101.24489795918367
8444013,Friday,95.0
8444013,Monday,95.0
8444013,Saturday,95.0
8444013,Sunday,95.0
8444013,Thursday,95.0
8444013,Tuesday,95.0
8444013,Wednesday,95.0
8444730,Friday,171.36
8444730,Monday,171.14285714285714
8444730,Saturday,171.14285714285714
8444730,Sunday,171.14285714285714
8444730,Thursday,171.91836734693877
8444730,Tuesday,171.14285714285714
8444730,Wednesday,171.14285714285714
8445883,Friday,125.0
8445883,Monday,125.0
8445883,Saturday,125.0
8445883,Sunday,125.0
8445883,Thursday,125.0
8445883,Tuesday,125.0
8445883,Wednesday,125.0
8446914,Friday,123.5
8446914,Monday,123.9795918367347
8446914,Saturday,123.46938775510205
8446914,Sunday,123.46938775510205
8446914,Thursday,123.46938775510205
8446914,Tuesday,123.46938775510205
8446914,Wednesday,123.46938775510205
8454886,Friday,150.0
8454886,Monday,160.0
8454886,Saturday,150.0
8454886,Sunday,160.0
8454886,Thursday,160.0
8454886,Tuesday,160.0
8454886,Wednesday,160.0
8458966,Friday,95.0
8458966,Monday,95.0
8458966,Saturday,95.0
8458966,Sunday,95.0
8458966,Thursday,95.0
8458966,Tuesday,95.0
8458966,Wednesday,95.0
8459744,Friday,119.0
8459744,Monday,89.0
8459744,Saturday,119.0
8459744,Sunday,89.0
8459744,Thursday,89.0
8459744,Tuesday,89.0
8459744,Wednesday,89.0
8459919,Friday,150.9
8459919,Monday,149.26530612244898
8459919,Saturday,150.3469387755102
8459919,Sunday,148.57142857142858
8459919,Thursday,151.28571428571428
8459919,Tuesday,149.3469387755102
8459919,Wednesday,149.26530612244898
8467862,Friday,127.0
8467862,Monday,127.0
8467862,Saturday,127.0
8467862,Sunday,127.0
8467862,Thursday,127.0
8467862,Tuesday,127.0
8467862,Wednesday,127.0
8467950,Friday,150.0
8467950,Monday,150.0
8467950,Saturday,150.0
8467950,Sunday,150.0
8467950,Thursday,150.0
8467950,Tuesday,150.0
8467950,Wednesday,150.0
8468662,Friday,150.0
8468662,Monday,150.0
8468662,Saturday,150.0
8468662,Sunday,150.0
8468662,Thursday,150.0
8468662,Tuesday,150.0
8468662,Wednesday,150.0
8470281,Friday,75.0
8470281,Monday,60.0
8470281,Saturday,75.0
8470281,Sunday,60.0
8470281,Thursday,60.0
8470281,Tuesday,60.0
8470281,Wednesday,60.0
8470974,Friday,208.12
8470974,Monday,208.30612244897958
8470974,Saturday,208.30612244897958
8470974,Sunday,208.30612244897958
8470974,Thursday,208.30612244897958
8470974,Tuesday,208.30612244897958
8470974,Wednesday,209.85714285714286
8472069,Friday,92.14
8472069,Monday,92.14285714285714
8472069,Saturday,92.48979591836735
8472069,Sunday,92.20408163265306
8472069,Thursday,92.61224489795919
8472069,Tuesday,92.06122448979592
8472069,Wednesday,92.20408163265306
8472812,Friday,160.0
8472812,Monday,160.0
8472812,Saturday,160.0
8472812,Sunday,160.0
8472812,Thursday,160.0
8472812,Tuesday,160.0
8472812,Wednesday,160.0
8473532,Friday,65.0
8473532,Monday,65.0
8473532,Saturday,65.0
8473532,Sunday,65.0
8473532,Thursday,65.0
8473532,Tuesday,65.0
8473532,Wednesday,65.0
8474806,Friday,68.0
8474806,Monday,68.0
8474806,Saturday,68.0
8474806,Sunday,68.0
8474806,Thursday,68.0
8474806,Tuesday,68.0
8474806,Wednesday,68.0
8474859,Friday,130.0
8474859,Monday,130.0
8474859,Saturday,130.0
8474859,Sunday,130.0
8474859,Thursday,130.0
8474859,Tuesday,130.0
8474859,Wednesday,130.0
8479799,Friday,138.7
8479799,Monday,138.57142857142858
8479799,Saturday,138.77551020408163
8479799,Sunday,138.77551020408163
8479799,Thursday,139.08163265306123
8479799,Tuesday,138.6734693877551
8479799,Wednesday,138.6734693877551
8480087,Friday,167.1
8480087,Monday,166.83673469387756
8480087,Saturday,167.14285714285714
8480087,Sunday,166.9387755102041
8480087,Thursday,167.0408163265306
8480087,Tuesday,166.83673469387756
8480087,Wednesday,166.83673469387756
8481074,Friday,250.0
8481074,Monday,250.0
8481074,Saturday,250.0
8481074,Sunday,250.0
8481074,Thursday,250.0
8481074,Tuesday,250.0
8481074,Wednesday,250.0
8482952,Friday,200.0
8482952,Monday,170.0
8482952,Saturday,200.0
8482952,Sunday,170.0
8482952,Thursday,170.0
8482952,Tuesday,170.0
8482952,Wednesday,170.0
8484152,Friday,65.0
8484152,Monday,65.0
8484152,Saturday,65.0
8484152,Sunday,65.0
8484152,Thursday,65.0
8484152,Tuesday,65.0
8484152,Wednesday,65.0
8485057,Friday,80.0
8485057,Monday,80.0
8485057,Saturday,80.0
8485057,Sunday,80.0
8485057,Thursday,80.0
8485057,Tuesday,80.0
8485057,Wednesday,80.0
8485571,Friday,140.0
8485571,Monday,140.0
8485571,Saturday,140.0
8485571,Sunday,140.0
8485571,Thursday,140.0
8485571,Tuesday,140.0
8485571,Wednesday,140.0
8485671,Friday,230.0
8485671,Monday,200.0
8485671,Saturday,230.0
8485671,Sunday,200.0
8485671,Thursday,200.0
8485671,Tuesday,200.0
8485671,Wednesday,200.0
8486828,Friday,55.0
8486828,Monday,55.0
8486828,Saturday,55.0
8486828,Sunday,55.0
8486828,Thursday,55.0
8486828,Tuesday,55.0
8486828,Wednesday,55.0
8488615,Friday,175.0
8488615,Monday,175.0
8488615,Saturday,175.0
8488615,Sunday,175.0
8488615,Thursday,175.0
8488615,Tuesday,175.0
8488615,Wednesday,175.0
8496270,Friday,500.0
8496270,Monday,500.0
8496270,Saturday,500.0
8496270,Sunday,500.0
8496270,Thursday,500.0
8496270,Tuesday,500.0
8496270,Wednesday,500.0
8498885,Friday,200.0
8498885,Monday,200.0
8498885,Saturday,200.0
8498885,Sunday,200.0
8498885,Thursday,200.0
8498885,Tuesday,200.0
8498885,Wednesday,200.0
8498999,Friday,180.0
8498999,Monday,180.0
8498999,Saturday,180.0
8498999,Sunday,180.0
8498999,Thursday,180.0
8498999,Tuesday,180.0
8498999,Wednesday,180.0
8499719,Friday,75.0
8499719,Monday,75.0
8499719,Saturday,75.0
8499719,Sunday,75.0
8499719,Thursday,75.0
8499719,Tuesday,75.0
8499719,Wednesday,75.0
8501697,Friday,53.0
8501697,Monday,53.0
8501697,Saturday,53.0
8501697,Sunday,53.0
8501697,Thursday,53.0
8501697,Tuesday,53.0
8501697,Wednesday,53.0
8502814,Friday,70.0
8502814,Monday,70.0
8502814,Saturday,70.0
8502814,Sunday,70.0
8502814,Thursday,70.0
8502814,Tuesday,70.0
8502814,Wednesday,70.0
8503064,Friday,90.0
8503064,Monday,90.0
8503064,Saturday,90.0
8503064,Sunday,90.0
8503064,Thursday,90.0
8503064,Tuesday,90.0
8503064,Wednesday,90.0
8503280,Friday,45.0
8503280,Monday,45.0
8503280,Saturday,45.0
8503280,Sunday,45.0
8503280,Thursday,45.0
8503280,Tuesday,45.0
8503280,Wednesday,45.0
8504231,Friday,109.0
8504231,Monday,109.0
8504231,Saturday,109.0
8504231,Sunday,109.0
8504231,Thursday,109.0
8504231,Tuesday,109.0
8504231,Wednesday,109.0
8504666,Friday,200.0
8504666,Monday,200.0
8504666,Saturday,200.0
8504666,Sunday,200.0
8504666,Thursday,200.0
8504666,Tuesday,200.0
8504666,Wednesday,200.0
8505785,Friday,200.0
8505785,Monday,200.0
8505785,Saturday,200.0
8505785,Sunday,200.0
8505785,Thursday,200.0
8505785,Tuesday,200.0
8505785,Wednesday,200.0
8505892,Friday,275.0
8505892,Monday,275.0
8505892,Saturday,275.0
8505892,Sunday,275.0
8505892,Thursday,275.0
8505892,Tuesday,275.0
8505892,Wednesday,275.0
8506013,Friday,40.0
8506013,Monday,40.0
8506013,Saturday,40.0
8506013,Sunday,40.0
8506013,Thursday,40.0
8506013,Tuesday,40.0
8506013,Wednesday,40.0
8506757,Friday,140.0
8506757,Monday,140.0
8506757,Saturday,140.0
8506757,Sunday,140.0
8506757,Thursday,140.0
8506757,Tuesday,140.0
8506757,Wednesday,140.0
