id,superhost,neighborhood_id,borough_id,latitude,longitude,roomtype_id,price,number_of_reviews
19272890,0,127,3,40.77797,-73.9805,1,207,0
19273138,1,60,2,40.6855,-73.9086,2,60,41
19273509,0,131,4,40.7644,-73.9093,1,99,30
19274206,0,109,3,40.7659,-73.9878,2,70,2
19275018,0,116,3,40.80444,-73.9665,2,75,11
19278895,0,52,2,40.68225,-73.9235,2,70,13
19279519,0,126,3,40.76843,-73.9569,1,176,1
19280212,0,96,2,40.71233,-73.9528,2,95,17
19280591,0,129,3,40.73188,-74.0031,1,460,86
19283246,0,60,2,40.69623,-73.9276,1,110,8
19284253,0,117,3,40.74863,-73.9815,1,90,6
19291110,0,67,2,40.67549,-73.9254,2,56,1
19294702,0,96,2,40.71585,-73.9533,1,225,3
19294842,1,73,2,40.66908,-73.8761,2,44,29
19295941,0,43,1,40.8566,-73.9087,2,30,43
19296503,0,113,3,40.72218,-73.9885,4,36,16
19296720,1,129,3,40.73849,-74.002,1,93,65
19297780,0,108,3,40.82582,-73.9453,2,175,0
19297819,1,158,4,40.68824,-73.7869,2,46,182
19305374,1,87,2,40.66881,-73.9769,1,229,68
19306614,0,96,2,40.71302,-73.9582,2,90,1
19307798,0,100,3,40.71879,-73.9962,4,150,0
19307997,0,98,3,40.70899,-74.0172,1,325,2
19308447,0,102,3,40.79451,-73.9416,2,85,3
19309355,0,113,3,40.71257,-73.99,2,61,10
19311031,0,67,2,40.67147,-73.9548,1,89,16
19312705,0,63,2,40.68881,-73.9644,1,212,16
19313134,0,126,3,40.77086,-73.9554,1,180,1
19313483,1,126,3,40.76787,-73.9693,2,145,79
19314011,0,115,3,40.75575,-73.9694,1,185,4
19314589,0,103,3,40.72473,-73.9844,1,150,289
19314671,1,81,2,40.73075,-73.9565,1,160,30
19314909,1,81,2,40.72369,-73.9518,1,130,6
19315138,0,119,3,40.72192,-73.9951,1,220,2
19315218,0,67,2,40.66847,-73.9587,2,50,0
19315654,1,108,3,40.82514,-73.9395,1,129,98
19316617,0,60,2,40.69607,-73.9116,2,84,0
19317002,0,120,3,40.76112,-73.95,1,80,3
19317196,0,104,3,40.70831,-74.0082,1,210,8
19317834,0,74,2,40.63991,-73.9515,1,97,21
19323563,0,113,3,40.721,-73.9893,1,260,5
19326306,0,19,1,40.81354,-73.8886,2,40,10
19326520,0,96,2,40.70891,-73.9436,2,85,3
19327636,0,102,3,40.79373,-73.9412,1,149,14
19330704,1,116,3,40.81187,-73.9585,2,80,51
19330742,0,60,2,40.70429,-73.9201,2,75,0
19330743,0,61,2,40.6396,-73.8837,1,78,69
19332077,0,76,2,40.69407,-73.9737,2,125,0
19334916,1,108,3,40.8098,-73.9427,2,199,2
19341584,0,109,3,40.76022,-73.994,1,113,4
19342192,1,52,2,40.68621,-73.9295,1,139,76
19343700,0,126,3,40.77367,-73.9584,2,106,208
19343737,0,60,2,40.70116,-73.9206,2,44,2
19344750,0,93,2,40.66306,-73.9809,2,64,16
19345240,0,126,3,40.76834,-73.9628,2,165,15
19346291,0,157,4,40.75036,-73.886,2,58,3
19346860,0,72,2,40.64869,-73.9444,2,80,42
19348168,0,52,2,40.6766,-73.9142,2,58,1
19348588,1,128,3,40.83474,-73.9442,2,65,131
19348689,0,103,3,40.72903,-73.9847,1,85,23
19349497,0,103,3,40.72573,-73.9885,1,150,11
19353053,0,182,4,40.74222,-73.9053,2,70,38
19354239,1,67,2,40.66856,-73.9446,1,150,31
19355497,0,52,2,40.69083,-73.9592,2,34,3
19356281,0,81,2,40.72829,-73.959,1,250,0
19359218,0,103,3,40.72657,-73.9778,2,80,1
19359445,1,45,1,40.90192,-73.852,1,58,52
19360685,0,119,3,40.72209,-73.994,1,160,12
19361884,0,138,4,40.70972,-73.8075,2,70,47
19361969,0,69,2,40.69796,-73.9849,1,300,0
19362079,1,62,2,40.67967,-74.0009,1,200,70
19362485,0,138,4,40.70863,-73.806,2,120,41
19362649,0,138,4,40.70829,-73.8069,2,70,23
19363356,0,108,3,40.81934,-73.9523,2,55,2
19363671,0,89,2,40.66352,-73.9542,1,145,2
19363728,0,103,3,40.72143,-73.9785,2,45,2
19364229,0,99,3,40.74039,-74.0024,2,90,1
19364266,0,148,4,40.75343,-73.8214,2,35,0
19364351,0,126,3,40.78149,-73.9477,2,60,1
19364590,0,182,4,40.74347,-73.8965,2,50,2
19368455,1,99,3,40.74477,-73.9992,1,115,34
19376130,0,100,3,40.71717,-73.991,2,164,0
19378517,1,108,3,40.82185,-73.9478,2,50,2
19379952,1,103,3,40.73137,-73.9864,1,193,7
19380620,0,128,3,40.84171,-73.937,2,70,1
19382104,0,52,2,40.68752,-73.9424,2,32,1
19382819,0,126,3,40.76947,-73.9565,1,88,11
19383561,0,99,3,40.74017,-74.0027,1,250,1
19384034,0,131,4,40.76185,-73.9075,1,100,6
19384126,0,88,2,40.67615,-73.9643,1,225,1
19385683,0,99,3,40.74709,-73.9939,2,130,23
19385872,0,67,2,40.66639,-73.9503,1,125,0
19386162,0,120,3,40.76203,-73.9491,2,70,12
19386274,0,171,4,40.72587,-73.8584,2,75,7
19386444,0,52,2,40.68335,-73.9261,1,68,102
19386545,0,96,2,40.71301,-73.9385,2,174,4
19387438,1,166,4,40.73708,-73.9066,2,45,60
19387536,0,96,2,40.70492,-73.9285,1,95,7
19387555,0,128,3,40.8361,-73.9461,2,55,0
19387694,0,62,2,40.68421,-73.9901,1,495,14
19388293,0,166,4,40.73485,-73.901,1,88,7
19388464,1,89,2,40.65516,-73.9587,2,55,158
19389677,0,128,3,40.85504,-73.9301,2,50,1
19389707,1,89,2,40.65481,-73.9601,2,40,14
19389911,0,127,3,40.79342,-73.9678,2,56,55
19390119,1,67,2,40.67352,-73.9272,1,200,75
19401219,1,52,2,40.69425,-73.9483,1,180,100
19403353,0,79,2,40.6787,-73.9909,1,89,1
19404654,0,108,3,40.8096,-73.9404,2,88,88
19404818,0,124,3,40.72218,-74.0091,1,200,8
19405371,1,102,3,40.80259,-73.9431,1,75,117
19407282,0,100,3,40.71751,-73.9996,2,46,1
19407599,0,127,3,40.80267,-73.9658,2,35,4
19407992,0,96,2,40.71587,-73.96,1,250,19
19408844,0,99,3,40.74779,-74.0023,1,110,15
19408914,0,117,3,40.75036,-73.9773,1,80,2
19409299,0,117,3,40.74877,-73.977,1,80,4
19409421,0,96,2,40.70997,-73.9483,2,60,12
19410331,0,62,2,40.67652,-73.9996,1,180,6
19412140,0,52,2,40.69235,-73.9332,2,63,3
19412207,0,125,3,40.71143,-73.9946,1,62,55
19413230,0,129,3,40.73168,-74.0023,1,225,85
19413670,0,96,2,40.70889,-73.9655,2,55,4
19413675,0,60,2,40.68542,-73.9093,2,90,8
19414281,0,99,3,40.74532,-74.0036,1,200,1
19414732,0,96,2,40.71129,-73.9545,2,50,3
19415687,1,150,4,40.7378,-73.7916,2,60,15
19415979,0,99,3,40.74594,-74.0008,1,130,2
19424191,0,117,3,40.74977,-73.9772,1,60,6
19424753,0,173,4,40.70317,-73.9111,2,45,2
19425570,0,162,4,40.73328,-73.817,1,175,22
19428065,1,60,2,40.68522,-73.9081,2,60,4
19428130,0,103,3,40.72335,-73.9811,1,74,28
19429274,0,67,2,40.6755,-73.94,2,39,0
19430074,0,110,3,40.86947,-73.9224,1,99,4
19430305,0,67,2,40.67258,-73.9563,1,155,4
19431893,0,144,4,40.76473,-73.8699,2,50,16
19433400,1,165,4,40.75093,-73.9408,2,118,24
19436446,0,108,3,40.80193,-73.9549,1,120,3
19438593,0,60,2,40.69124,-73.9155,2,50,1
19438695,0,121,3,40.72312,-74.0064,2,103,1
19438978,0,121,3,40.7224,-74.0055,2,125,1
19439790,0,99,3,40.74327,-73.9928,1,189,8
19439956,1,144,4,40.75706,-73.8967,1,250,82
19440278,0,52,2,40.69189,-73.9447,1,75,0
19440924,0,127,3,40.80169,-73.9654,1,90,24
19448363,0,109,3,40.76347,-73.9942,2,99,57
19449463,0,96,2,40.71393,-73.9407,1,79,101
19455149,1,99,3,40.75142,-74.0019,2,49,54
19455656,0,129,3,40.73923,-74.0021,2,99,2
19455757,0,93,2,40.6676,-73.9853,2,40,4
19456350,0,127,3,40.78033,-73.987,1,250,5
19459060,0,52,2,40.69173,-73.9563,1,175,0
19459082,0,103,3,40.72785,-73.9878,2,87,34
19459142,0,111,3,40.74048,-73.9826,2,60,0
19460197,0,149,4,40.7346,-73.8505,2,71,1
19466060,0,52,2,40.69352,-73.9378,2,35,5
19470068,0,96,2,40.70367,-73.9353,2,80,0
19470210,1,127,3,40.77761,-73.9814,1,250,46
19471948,0,149,4,40.7332,-73.8503,2,118,0
19472799,0,63,2,40.68789,-73.963,1,150,8
19472906,0,76,2,40.69145,-73.9706,1,150,57
19474100,0,131,4,40.76316,-73.9168,2,47,1
19475005,0,110,3,40.87099,-73.9228,1,250,5
19475058,0,100,3,40.71501,-73.9907,1,225,15
19475198,0,131,4,40.76438,-73.9142,2,85,11
19476630,0,73,2,40.66232,-73.8671,2,28,35
19476873,1,51,2,40.62252,-74.0262,1,299,81
19477677,0,108,3,40.82005,-73.9555,2,46,11
19478537,0,67,2,40.67462,-73.9625,1,70,1
19485634,0,60,2,40.69352,-73.923,2,40,1
19487781,0,113,3,40.71978,-73.9788,2,70,6
19488192,0,96,2,40.71605,-73.9608,1,216,9
19489138,0,127,3,40.79941,-73.9612,1,230,7
19490499,0,81,2,40.72488,-73.9407,2,40,3
19501640,0,108,3,40.81879,-73.9464,2,38,0
19504042,0,171,4,40.72997,-73.8682,1,65,0
19505956,0,102,3,40.78798,-73.9507,2,350,4
19506194,0,103,3,40.73042,-73.9839,2,142,15
19506829,0,60,2,40.68116,-73.9063,2,52,0
19508209,0,60,2,40.69501,-73.9292,2,27,3
19517513,0,52,2,40.6917,-73.9462,2,75,36
19518453,0,117,3,40.74864,-73.9813,1,329,1
19520991,0,117,3,40.74692,-73.9809,1,200,16
19521346,0,55,2,40.68498,-73.9792,1,224,13
19523894,1,199,5,40.56085,-74.1468,1,100,67
19524083,1,127,3,40.7802,-73.9872,1,273,54
19525377,0,74,2,40.6417,-73.9568,2,39,1
19526750,1,96,2,40.70562,-73.928,2,37,5
19528326,0,111,3,40.73926,-73.9808,1,110,71
19529637,0,103,3,40.72836,-73.9841,1,131,16
19530067,1,52,2,40.68617,-73.9339,1,115,124
19530271,0,142,4,40.77172,-73.9086,1,100,1
19530652,0,60,2,40.70103,-73.9183,2,60,0
19530778,0,148,4,40.75213,-73.8158,2,39,51
19531174,0,60,2,40.70019,-73.9387,2,50,1
19531390,1,81,2,40.72402,-73.9506,1,155,112
19531541,0,61,2,40.637,-73.8989,1,194,8
19531805,0,56,2,40.63783,-73.9789,1,70,1
19532225,0,52,2,40.68495,-73.951,2,49,1
19532789,1,52,2,40.68112,-73.9438,1,155,50
19533025,0,84,2,40.61295,-73.9591,4,32,7
19533701,0,84,2,40.61295,-73.9591,4,32,4
19538717,0,96,2,40.71153,-73.9372,1,89,2
19542512,0,113,3,40.71212,-73.9891,2,70,150
19544381,0,113,3,40.71834,-73.9902,1,100,2
19544404,0,113,3,40.72085,-73.9876,1,100,1
19544478,0,67,2,40.67334,-73.9608,2,74,8
19545851,0,67,2,40.67341,-73.9431,2,35,1
19547384,0,74,2,40.65271,-73.9637,1,75,0
19548468,0,99,3,40.74681,-74.0004,2,60,32
19549547,0,129,3,40.73312,-74.0057,1,212,11
19550419,1,115,3,40.753,-73.9862,2,148,27
19550791,0,121,3,40.72525,-73.9973,1,571,6
19550838,0,127,3,40.80076,-73.9593,1,125,2
19552289,0,99,3,40.73751,-73.9937,2,75,0
19553193,0,87,2,40.66713,-73.9817,2,77,0
19553306,0,96,2,40.712,-73.9617,1,400,6
19554164,0,103,3,40.73067,-73.9861,2,70,4
19554564,1,60,2,40.68391,-73.9074,1,137,223
19555750,0,113,3,40.71327,-73.9901,2,60,129
19558926,0,157,4,40.75076,-73.896,2,60,0
19563107,0,117,3,40.74971,-73.9771,1,80,2
19563669,0,99,3,40.74746,-73.9897,2,160,5
19566229,0,148,4,40.75414,-73.8155,1,50,109
19567443,1,93,2,40.66691,-73.9862,1,220,95
19568889,0,108,3,40.8243,-73.9426,2,77,49
19568922,0,128,3,40.84904,-73.9406,1,61,8
19569481,1,96,2,40.71299,-73.9473,1,300,32
19571034,0,109,3,40.76263,-73.999,1,175,5
19571955,0,63,2,40.68479,-73.9667,2,59,2
19572516,0,67,2,40.67308,-73.9501,1,70,5
19573919,0,99,3,40.75114,-73.9987,1,130,0
19577620,1,127,3,40.78415,-73.9761,2,95,94
19582132,1,52,2,40.68092,-73.9361,1,95,2
19582754,0,126,3,40.76926,-73.9528,2,63,88
19583464,0,115,3,40.74554,-73.9804,1,125,0
19583985,0,60,2,40.68643,-73.9132,2,45,0
19586399,1,60,2,40.70133,-73.9235,4,40,90
19587940,0,52,2,40.68326,-73.9275,2,29,3
19588045,0,81,2,40.73341,-73.9507,1,88,8
19588726,0,17,1,40.86772,-73.8888,2,80,13
19588937,1,106,3,40.73179,-73.9831,1,69,37
19590209,0,148,4,40.75683,-73.8079,1,291,44
19591107,0,148,4,40.75654,-73.809,1,116,60
19591602,0,148,4,40.75548,-73.8083,1,194,60
19596021,0,157,4,40.75391,-73.8829,1,150,30
19602390,0,52,2,40.68355,-73.9315,1,80,95
19602515,0,113,3,40.72162,-73.9849,1,88,19
19602883,0,96,2,40.70997,-73.9442,2,45,0
19602922,0,69,2,40.69205,-73.9864,2,146,15
19603624,0,129,3,40.73244,-74.0027,1,250,0
19605856,0,127,3,40.80143,-73.9658,2,70,2
19606247,0,100,3,40.71391,-73.997,2,50,3
19606813,1,96,2,40.71248,-73.9646,2,100,65
19608042,0,81,2,40.73246,-73.9584,1,175,0
19609107,0,52,2,40.69279,-73.9423,2,45,4
19609919,0,99,3,40.74444,-73.9972,2,79,0
19610687,0,96,2,40.71255,-73.9505,1,155,96
19618401,0,113,3,40.71011,-73.9866,2,120,3
19618443,0,179,4,40.73683,-73.919,1,99,0
19618958,1,100,3,40.71634,-73.9926,1,250,76
19619177,1,73,2,40.67303,-73.8908,1,100,96
19621012,0,76,2,40.68797,-73.9793,1,100,0
19621610,0,131,4,40.7637,-73.9266,1,105,4
19622700,0,127,3,40.78595,-73.9756,2,155,8
19623349,0,67,2,40.67602,-73.9354,1,250,0
19625050,0,126,3,40.78215,-73.9472,1,110,2
19625202,1,60,2,40.68703,-73.9163,1,154,142
19626464,0,109,3,40.76479,-73.9887,2,99,130
19626535,0,109,3,40.75688,-73.9933,1,200,0
19634067,0,96,2,40.70738,-73.9659,2,42,1
19634230,0,81,2,40.72767,-73.9543,2,70,4
19635738,0,99,3,40.73888,-73.9971,4,200,0
19636727,0,192,5,40.60652,-74.0876,2,36,41
19638414,0,128,3,40.85096,-73.9342,1,185,0
19639687,0,87,2,40.67417,-73.9801,1,127,3
19640913,0,128,3,40.85086,-73.9393,2,50,9
19645931,0,109,3,40.76064,-73.9921,2,110,1
19650166,0,67,2,40.66443,-73.9339,2,65,21
19651861,0,100,3,40.71357,-73.9959,1,99,45
19655186,0,9,1,40.82199,-73.9263,1,125,2
19659617,0,96,2,40.71323,-73.9589,1,140,0
19659874,0,26,1,40.81232,-73.9252,1,100,16
19660325,1,149,4,40.71228,-73.842,2,134,6
19660760,1,130,4,40.5903,-73.7917,1,250,62
19662367,0,67,2,40.67078,-73.9331,1,37,129
19662812,1,150,4,40.73769,-73.7927,2,65,82
19670093,0,52,2,40.6948,-73.9443,2,70,11
19671061,0,96,2,40.71419,-73.9461,2,85,9
19671104,0,138,4,40.70834,-73.8077,2,55,20
19673076,1,79,2,40.68138,-73.9898,1,175,64
19673107,0,174,4,40.58739,-73.814,1,179,2
19673318,0,174,4,40.58531,-73.8134,1,169,15
19674497,1,67,2,40.6801,-73.9623,1,390,2
19675743,0,109,3,40.76609,-73.9897,2,42,92
19675756,0,52,2,40.6879,-73.9358,2,40,13
19676155,0,99,3,40.75104,-74.0022,1,65,1
19677221,0,60,2,40.69843,-73.9264,2,40,14
19677749,1,115,3,40.76387,-73.9839,2,80,59
19679564,0,96,2,40.70771,-73.9522,1,257,17
19681256,0,124,3,40.71922,-74.0027,1,450,0
19691108,0,52,2,40.67997,-73.932,1,99,75
19691179,1,113,3,40.7211,-73.9861,2,95,68
19691525,1,225,5,40.63119,-74.0805,2,44,16
19691853,0,108,3,40.81095,-73.9512,1,77,16
19692421,0,117,3,40.74885,-73.9759,1,60,7
19693245,0,117,3,40.74835,-73.9754,1,80,5
19694308,0,52,2,40.68458,-73.9321,2,40,2
19695276,0,55,2,40.68666,-73.9874,1,275,2
19695709,0,96,2,40.71413,-73.9461,1,185,23
19696674,1,88,2,40.67296,-73.9629,2,43,169
19696746,0,81,2,40.7242,-73.9403,2,49,2
19697371,0,89,2,40.65988,-73.9621,1,70,4
19699039,0,113,3,40.7194,-73.9864,1,120,6
19699218,0,125,3,40.71261,-73.9967,2,116,18
19699241,0,175,4,40.65311,-73.7275,2,70,0
19700585,0,179,4,40.74712,-73.923,1,145,8
19700871,0,52,2,40.6928,-73.9507,1,150,1
19701913,0,108,3,40.80421,-73.9577,1,72,23
19702498,0,96,2,40.70977,-73.9216,1,175,11
19702506,0,109,3,40.75855,-73.9897,1,150,18
19703922,0,126,3,40.76826,-73.9512,1,99,59
19708955,0,124,3,40.72165,-74.0098,1,800,17
19709666,0,110,3,40.86726,-73.9216,1,90,141
19711512,0,69,2,40.68935,-73.9817,1,93,31
19712270,0,102,3,40.80269,-73.9404,2,75,26
19712687,0,60,2,40.69897,-73.9224,2,60,0
19713074,0,65,2,40.6881,-74.0003,1,114,3
19715121,0,59,2,40.65787,-73.9163,1,81,57
19716501,0,96,2,40.71359,-73.9388,2,68,6
19717632,0,103,3,40.72407,-73.9827,2,50,6
19717723,1,103,3,40.72577,-73.9863,1,140,101
19718993,0,67,2,40.67306,-73.96,1,200,2
19719080,0,67,2,40.66729,-73.9489,2,60,5
19720126,0,108,3,40.82201,-73.95,1,84,2
19720877,0,58,2,40.69239,-73.9963,1,250,9
19720907,0,102,3,40.79905,-73.9416,2,60,6
19730968,1,102,3,40.79706,-73.943,2,84,29
19731225,1,87,2,40.68284,-73.9783,1,210,55
19731551,0,127,3,40.78573,-73.9711,1,53,11
19732045,0,60,2,40.7012,-73.9159,1,75,7
19734117,0,126,3,40.76762,-73.9544,1,128,37
19734492,0,72,2,40.65487,-73.9145,2,51,336
19734565,0,106,3,40.73487,-73.9822,1,110,7
19735722,0,128,3,40.83558,-73.9453,1,1000,1
19736798,1,110,3,40.86636,-73.9262,2,34,175
19738695,1,126,3,40.76396,-73.9676,1,184,28
19743260,0,108,3,40.80895,-73.9425,2,56,10
19743272,0,24,1,40.85196,-73.9217,2,180,1
19744093,0,67,2,40.67636,-73.9558,1,95,1
19744503,1,172,4,40.70063,-73.8337,2,76,71
19744691,0,67,2,40.67249,-73.9244,2,70,19
19745541,0,96,2,40.71719,-73.9585,1,105,24
19747278,1,174,4,40.5896,-73.8112,1,120,30
19747940,0,88,2,40.67997,-73.9698,2,55,1
19748553,1,131,4,40.76047,-73.9254,2,47,159
19748676,1,63,2,40.68869,-73.9626,1,130,69
19751205,0,96,2,40.71403,-73.9543,1,165,57
19751573,0,96,2,40.71155,-73.9403,2,99,1
19756641,1,225,5,40.63071,-74.0812,2,59,7
19757502,0,108,3,40.82534,-73.9438,1,175,1
19757672,0,117,3,40.74961,-73.9772,1,60,2
19760008,0,127,3,40.80096,-73.9607,2,70,5
19760412,0,58,2,40.69255,-73.9951,1,160,0
19763459,0,60,2,40.70086,-73.9124,2,55,19
19763657,0,96,2,40.70536,-73.9329,2,46,32
19764868,1,127,3,40.7837,-73.9823,1,120,1
19766312,0,165,4,40.76334,-73.9304,2,50,66
19766387,0,63,2,40.68382,-73.9666,2,45,1
19766555,0,96,2,40.71447,-73.944,1,89,4
19766791,0,108,3,40.82758,-73.9437,2,45,62
19767372,0,131,4,40.76561,-73.9115,1,70,3
19767688,0,96,2,40.72001,-73.9605,2,100,0
19767924,0,113,3,40.7176,-73.992,1,135,5
19768107,0,103,3,40.72435,-73.9877,2,103,1
19768754,1,68,2,40.68789,-73.8727,2,38,47
19768829,0,126,3,40.77037,-73.953,1,180,0
19769328,0,172,4,40.69603,-73.8276,2,65,26
19769912,1,61,2,40.63782,-73.9133,1,119,135
19777412,0,52,2,40.68701,-73.9333,1,275,2
19779749,0,108,3,40.81227,-73.9536,2,38,15
19780093,0,103,3,40.73169,-73.9885,1,225,11
19780958,0,64,2,40.68725,-73.9918,1,125,0
19783922,0,148,4,40.75539,-73.8088,2,98,16
19784085,0,148,4,40.75679,-73.8095,2,99,19
19784119,1,108,3,40.81993,-73.9466,1,100,32
19785259,0,103,3,40.7231,-73.9868,1,94,8
19785676,0,60,2,40.70017,-73.9297,2,70,0
19786240,0,52,2,40.68683,-73.9501,1,550,7
19787245,0,126,3,40.77016,-73.9572,1,93,15
19787716,0,96,2,40.71229,-73.9601,1,120,0
19787770,1,94,2,40.65489,-74.0029,2,75,10
19788957,0,96,2,40.71432,-73.9583,2,70,1
19791460,0,113,3,40.7217,-73.9849,1,120,7
19791924,0,126,3,40.77353,-73.9566,1,145,3
19801154,0,96,2,40.71403,-73.94,2,57,2
19801310,0,120,3,40.765,-73.9481,2,49,0
19801466,1,167,4,40.72268,-73.8682,1,225,49
19802994,1,148,4,40.76553,-73.7927,1,90,130
19803042,0,67,2,40.67576,-73.941,1,194,73
19803208,1,52,2,40.67905,-73.9423,2,125,25
19803462,0,126,3,40.76285,-73.9568,1,123,36
19803515,0,112,3,40.72014,-73.9961,2,110,67
19805513,0,60,2,40.68982,-73.9139,2,44,7
19806972,0,102,3,40.78751,-73.9467,2,91,8
19808259,0,96,2,40.72193,-73.9561,2,56,1
19808493,0,96,2,40.70953,-73.9467,2,90,3
19808524,0,76,2,40.68863,-73.9755,1,60,7
19809264,0,67,2,40.66773,-73.9581,1,100,15
19811114,0,181,4,40.68859,-73.8526,2,55,10
19811442,0,103,3,40.73194,-73.9842,1,175,0
19811816,0,76,2,40.69632,-73.9719,1,300,0
19814107,1,157,4,40.74981,-73.8639,4,35,27
19819750,0,126,3,40.78364,-73.9473,2,80,35
19820146,0,94,2,40.64296,-74.0142,1,90,0
19820148,0,102,3,40.79874,-73.9337,2,95,1
19821206,0,99,3,40.74953,-73.9978,1,128,4
19822902,0,52,2,40.68571,-73.9553,1,85,3
19824236,0,51,2,40.63303,-74.0288,1,62,0
19825552,0,111,3,40.74189,-73.9791,1,229,1
19827594,0,96,2,40.71954,-73.9605,2,87,1
19828845,0,67,2,40.66626,-73.9509,1,100,6
19829879,0,96,2,40.71185,-73.9649,1,260,17
19829900,0,53,2,40.61787,-73.9997,1,99,52
19830008,0,103,3,40.72081,-73.981,2,125,106
19830726,0,108,3,40.82165,-73.9392,2,80,17
19831458,0,109,3,40.76316,-73.9951,2,165,5
19831736,0,63,2,40.68235,-73.9646,2,40,2
19836734,0,126,3,40.78074,-73.9476,2,95,5
19840640,0,57,2,40.58063,-73.9608,2,60,7
19841625,0,126,3,40.77614,-73.9517,1,65,36
19843343,0,126,3,40.77017,-73.9592,2,80,12
19843731,0,21,1,40.82044,-73.9014,2,68,2
19844473,1,108,3,40.82927,-73.9466,2,45,5
19844482,0,173,4,40.69943,-73.9103,2,50,0
19845074,1,108,3,40.82753,-73.945,2,55,17
19845373,0,82,2,40.64585,-73.9778,1,89,57
19847087,0,131,4,40.76634,-73.9227,1,105,19
19847655,0,60,2,40.70281,-73.9228,2,45,0
19848536,0,173,4,40.70722,-73.9098,2,40,73
19853102,0,59,2,40.66451,-73.9184,2,75,8
19853343,0,173,4,40.70458,-73.9079,2,34,3
19856880,1,131,4,40.76382,-73.9252,2,47,95
19857281,0,52,2,40.69401,-73.9604,2,45,9
19857613,0,103,3,40.72995,-73.9862,1,125,2
19858046,0,115,3,40.75165,-73.9711,1,345,22
19859697,0,173,4,40.70294,-73.9078,2,85,5
19861088,0,108,3,40.81567,-73.9361,1,129,20
19861740,0,99,3,40.7519,-74.0048,1,275,5
19861834,0,96,2,40.70678,-73.9534,1,84,4
19862234,0,102,3,40.7921,-73.9455,1,149,62
19862301,0,67,2,40.67526,-73.9229,2,75,58
19862892,0,128,3,40.83254,-73.9418,1,75,10
19864245,0,96,2,40.71553,-73.9467,2,95,1
19865000,0,102,3,40.79488,-73.9397,1,100,57
19866106,0,96,2,40.71525,-73.95,2,600,0
19867930,1,6,1,40.83836,-73.7819,2,80,20
19871726,0,96,2,40.71438,-73.943,1,116,6
19873185,0,67,2,40.67341,-73.9565,2,50,0
19873282,0,52,2,40.6763,-73.909,1,220,59
19873887,0,105,3,40.74014,-73.9906,2,175,15
19874046,0,161,4,40.70889,-73.8294,1,153,4
19875496,0,52,2,40.6804,-73.951,1,99,7
19876096,0,113,3,40.72244,-73.9891,1,153,10
19876256,0,52,2,40.6766,-73.9106,1,190,56
19876292,0,129,3,40.73555,-74.0067,1,150,3
19876641,0,96,2,40.71877,-73.9591,1,210,23
19877695,0,108,3,40.8171,-73.9392,2,45,5
19878366,1,223,5,40.6463,-74.0804,2,42,90
19880329,0,99,3,40.7462,-74.0037,1,599,1
19884639,1,68,2,40.6877,-73.8706,2,40,56
19887405,1,64,2,40.68729,-73.9905,1,150,34
19888160,1,60,2,40.69991,-73.9377,2,75,15
19888622,1,67,2,40.67658,-73.9317,1,150,70
19889906,0,131,4,40.76971,-73.9191,1,165,1
19890448,0,60,2,40.69993,-73.9193,2,50,2
19891485,0,113,3,40.71881,-73.9831,2,74,20
19891590,0,93,2,40.66195,-73.9823,1,120,10
19891602,0,52,2,40.69194,-73.9505,1,121,10
19892264,0,52,2,40.68223,-73.9527,2,60,16
19893872,0,128,3,40.84469,-73.9408,2,67,35
19893886,0,147,4,40.59388,-73.7619,4,70,2
19894104,0,109,3,40.76691,-73.9855,1,280,0
19894567,1,68,2,40.6878,-73.8713,2,43,37
19900843,0,72,2,40.63957,-73.9409,2,80,4
19903510,0,76,2,40.69575,-73.9743,1,71,2
19905170,0,52,2,40.67841,-73.9434,1,155,0
19906578,0,96,2,40.71692,-73.9441,1,99,10
19907826,0,128,3,40.84642,-73.9337,1,75,6
19908088,1,104,3,40.70518,-74.0066,1,139,52
19908261,0,100,3,40.71334,-73.9912,1,320,6
19910558,0,63,2,40.68446,-73.9657,1,58,1
19910666,0,109,3,40.76039,-73.989,1,149,0
19910725,0,107,3,40.72913,-73.9977,2,130,1
19911716,0,121,3,40.72505,-73.9986,1,250,3
19911778,0,51,2,40.63034,-74.0177,1,100,4
19912065,1,92,2,40.59549,-73.9445,1,85,21
19912256,0,96,2,40.71363,-73.9444,1,250,7
19912332,0,103,3,40.72522,-73.99,1,170,3
19912628,0,142,4,40.77848,-73.9102,2,69,0
19914250,0,109,3,40.76111,-73.9988,2,89,0
19914762,0,112,3,40.71994,-73.9975,1,150,5
19915204,0,142,4,40.77253,-73.9047,2,60,131
19915657,0,142,4,40.77253,-73.9047,2,55,94
19915939,0,142,4,40.77253,-73.9047,2,42,116
19922292,0,52,2,40.69275,-73.9477,1,95,4
19922819,0,52,2,40.69615,-73.9341,2,30,1
19923377,0,60,2,40.7042,-73.929,2,45,18
19924521,0,60,2,40.70257,-73.9329,1,106,4
19925397,1,28,1,40.84701,-73.9052,1,195,69
19929209,0,117,3,40.74891,-73.9771,1,60,3
19929279,1,63,2,40.69511,-73.9662,1,182,103
19929723,0,192,5,40.60587,-74.088,2,39,27
19930476,0,112,3,40.71896,-73.9977,1,100,4
19930489,0,192,5,40.60587,-74.088,2,39,24
19930835,0,192,5,40.60587,-74.088,2,34,37
19933967,0,117,3,40.74885,-73.9771,1,70,0
