id,name,host_id,borough_id,neighbourhood_id,latitude,longitude,room_type_id,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
46352188,Quiet Room in Dynamic NYC,374569478,3,115,40.74929,-73.98661,2,105,1,0,,,20,74
46352793,Well-kept apartment home | 1BR in New York,368944610,3,117,40.74361,-73.97249,1,222,31,0,,,58,278
46352839,New 1Br~Gramercy~W/D in unit~outdoor space.,162280872,3,111,40.73986,-73.98195,1,120,30,0,,,40,365
46352910,Brand new stylish Loft 1BR~W/D~Prime Upper east,162280872,3,126,40.76995,-73.95851,1,120,30,0,,,40,0
46353685,ROOM D,258589420,4,146,40.73146,-73.87247,2,45,1,0,,,4,365
46353785,Luxury Penthouse in Downtown Brooklyn - Sanitized,204049784,2,76,40.68616,-73.97866,1,140,7,0,,,1,333
46353897,Affordable Greenpoint Apartment $1000/month,88801793,2,81,40.72881,-73.95357,2,33,30,0,,,2,365
46354006,Beautiful Sunlit Studio with Garden Views,215575720,3,108,40.8238,-73.94748,1,55,2,0,,,1,16
46354165,Beautiful private 2BR Renovated 2020♪ House@Queens,200239515,4,182,40.74104,-73.89361,1,69,1,1,11/16/2020,1,63,133
46354423,King size room,51548122,3,119,40.72025,-73.99453,1,110,3,1,11/21/2020,1,33,172
46354444,Studio for 4 in the Heart of Chelsea Neighborhood,266533448,3,99,40.73868,-73.99456,1,81,1,0,,,7,365
46354747,ROOM C,258589420,4,146,40.73135,-73.87249,2,45,1,0,,,4,365
46355042,ROOM MR,258589420,4,146,40.73033,-73.87142,2,55,1,0,,,4,365
46355090,"1 Bedroom Basement, NEWLY Renovated",371552251,4,136,40.72506,-73.72235,1,55,1,4,12/5/2020,4,1,61
46355196,Beautiful Georgian Studio in NYC w/Shared Bathroom,266533448,3,99,40.73868,-73.99456,1,62,1,15,12/6/2020,15,7,364
46355279,ROOM M,258589420,4,146,40.73046,-73.87297,2,65,1,0,,,4,365
46355319,Modern Williamsburg 1BR w/ Cozy Vibes & Workspace,1199690,2,96,40.71347,-73.93775,1,149,30,0,,,1,313
46355720,Wonderful apartment in NYC,4006238,4,131,40.76346,-73.92774,1,150,30,0,,,1,177
46356028,"Entire Apartment, New Reno in Briarwood/Queens NY",65690091,4,138,40.70774,-73.81307,1,78,1,1,11/28/2020,1,1,168
46356044,Cozy Bronx Apartment with a Peaceful Atmosphere,115660483,1,45,40.89031,-73.86159,1,70,1,2,11/29/2020,2,1,1
46356852,Furnished Room w Tons of Natural Light,73247571,3,106,40.73691,-73.9839,2,70,90,0,,,1,178
46357127,Brooklyn’s Finest 2 Bedroom Oasis,59089906,2,73,40.67296,-73.87775,1,119,30,0,,,2,337
46357397,"Chelsea/Greenwich Village One Bedroom, Great Downtown Location",22541573,3,99,40.73992,-73.99992,1,89,30,0,,,80,327
46357878,Pool&Gym - Prime&Luxury Apart - 8 Min to Midtown,355032633,4,165,40.75337,-73.95204,1,299,5,0,,,6,365
46357998,NYC East Village Loft,254691489,3,103,40.73012,-73.98271,2,70,70,0,,,1,0
46358642,Boho Chic in The Bronx / The Gold Room,73098313,1,18,40.83945,-73.9256,2,43,30,0,,,2,115
46358769,Private Room in SoHo,8584513,3,121,40.72529,-74.0002,2,60,2,0,,,1,40
46358853,★ Brand New ★ 10 Minutes to Times Square ★  Subway,355032633,4,131,40.7635,-73.92806,1,99,15,0,,,6,281
46359325,Beautiful 1BR Apartment in NYC Hell’s Kitchen,14976093,3,109,40.76513,-73.98796,1,119,30,0,,,1,145
46359841,"2,000s.f. Downtown Designer Loft in Gramercy",74112256,3,106,40.73766,-73.9869,1,400,7,0,,,1,294
46361294,Private Gramercy TownHouse - backyard & terrace,271249923,3,106,40.73723,-73.98425,1,400,4,0,,,1,52
46364882,LUXURY 3 BED BROOKLYN APT W/BUILT-IN MOVIE THEATER,368733322,2,75,40.62619,-73.94608,2,350,1,1,11/26/2020,1,1,167
46367760,Cozy 2BR in Murray Hill and Kips Bay!,374273773,3,111,40.74272,-73.97574,1,95,30,0,,,1,0
46368704,Greenpoint Semi-Studio with Backyard Access!,2796151,2,81,40.73212,-73.95682,2,60,2,0,,,1,75
46369479,Family Industrial Loft In South Williamsburg,573868,2,96,40.71311,-73.96482,1,160,2,0,,,1,53
46371212,Perfect two bedroom w/ private patio in Brooklyn,23739892,2,52,40.6889,-73.95863,1,150,10,0,,,1,21
46371528,Penthouse Loft overlooking the Highline,3750764,3,99,40.74957,-74.00308,1,2596,1,0,,,3,364
46371785,Beautiful 1BR in Greenwich Village and NYU!,374032448,3,107,40.7291,-74.00006,1,95,30,0,,,1,365
46372029,Beautiful one bedroom Appartment in Williamsburg,243501721,2,96,40.70893,-73.95374,1,113,7,0,,,2,330
46373351,Take a week in Midtown Manhattan in a 2 room suite,14360545,3,115,40.76444,-73.98181,1,245,7,0,,,1,0
46374214,Luxury apartment with veranda and garden.,37170601,2,85,40.60922,-73.90694,1,70,31,0,,,1,315
46374583,Beautiful Studio suite near Macy's and Bryant Park,162258137,3,115,40.75089,-73.9848,2,115,1,0,,,22,78
46375010,"Amazing private BR few steps from G, L trains",375310869,2,81,40.73006,-73.95661,2,38,30,0,,,15,315
46375046,Very large and quite 1 bed room apartment,9471525,3,111,40.74403,-73.97867,1,70,5,0,,,1,7
46375201,Comfy New Room in Greenpoint,375310869,2,81,40.72962,-73.9554,2,38,30,0,,,15,356
46375340,New Spacious private room in Greenpoint,375310869,2,81,40.73083,-73.95464,2,37,30,0,,,15,355
46375428,Picture Perfect Monthly Rental in PLG/Brooklyn,46810144,2,89,40.65824,-73.94834,1,200,30,0,,,2,365
46375503,Amazing New 3Br/2bath in Greenpoint,375310869,2,81,40.7312,-73.95627,1,115,30,0,,,15,351
46375613,NEW Stylish Private Room in Greenpoint,375310869,2,81,40.73098,-73.95629,2,33,30,0,,,15,341
46375709,Bronx Apt Overlooking the Park at Yankee Stadium,17266991,1,18,40.83437,-73.92574,2,45,2,1,11/23/2020,1,1,176
46375729,"Clean, comfortable apartment | 1BR in New York",359229620,3,103,40.73099,-73.98844,1,298,30,0,,,14,304
46375830,Beautiful 3 BR 2 bath apartment in Greenpoint,375310869,2,81,40.72923,-73.95583,1,113,30,0,,,15,347
46376008,Spacious Amazing Private Room,375310869,2,81,40.72963,-73.9545,2,38,30,0,,,15,365
46376066,Amazing room across street of the hight bridge,128692351,1,18,40.84286,-73.92664,2,50,2,0,,,6,364
46376143,Modern NEW Renovation ROOM in Greenpoint,375310869,2,81,40.73073,-73.95442,2,37,30,0,,,15,360
46376233,Beautiful 2 Double Bed Hotel Room,371972456,3,104,40.7048,-74.00563,2,86,1,5,12/6/2020,5,56,51
46376384,Comfortable and cozy  in the heart of brooklyn,365620720,2,73,40.6671,-73.89504,1,106,1,1,11/16/2020,1,2,88
46376967,Beautiful 2 Double Bed Hotel Room,371972456,3,104,40.70636,-74.00417,2,86,1,3,12/8/2020,3,56,51
46376976,Comfortable cozy home in the heart of Brooklyn,365620720,2,73,40.66829,-73.89662,1,100,1,2,11/28/2020,2,2,88
46377270,★ SECOND AVE & 22ND STREET ★ (1F),337720916,3,106,40.73739,-73.98076,1,93,30,0,,,2,355
46377326,High Floor River View w/ 2 Beds Hotel Room,371972456,3,104,40.70631,-74.00417,2,106,1,2,11/22/2020,2,56,52
46377805,Charming 2 Bedroom Apt in historic Upper West Side,3627786,3,127,40.78311,-73.97641,1,200,3,0,,,1,237
46378227,Beautiful 1 bedroom apartment in Midtown West,51501835,3,109,40.76372,-73.99004,1,70,30,0,,,127,329
46378255,2 Bedroom apartment in Midtown West,51501835,3,109,40.76493,-73.98815,1,85,30,0,,,127,365
46379392,Stunning Little Italy apt | Backyard | Laundry,369447639,3,100,40.71774,-73.99723,1,118,3,0,,,1,71
46379831,Beautiful King Bed Hotel Room,371972456,3,104,40.70452,-74.00579,2,86,1,3,12/5/2020,3,56,51
46379970,Beautiful King Bed Hotel Room,371972456,3,104,40.70597,-74.00422,2,86,1,3,12/9/2020,3,56,49
46380160,Water View King Bed Hotel Room,371972456,3,104,40.70621,-74.00424,2,96,1,5,12/10/2020,5,56,47
46380483,BEST location in heart of Williamsburg,251932107,2,96,40.71712,-73.96206,2,48,30,0,,,1,110
46380639,Gorgeous 1BR Brooklyn Heights Apartment,65979492,2,58,40.69363,-73.99675,1,80,28,0,,,1,42
46380913,Beautiful & bright studio,375350749,2,52,40.69106,-73.93026,1,54,30,0,,,1,85
46381019,Beautiful 2 Double Bed Hotel Room,371972456,3,104,40.70618,-74.00572,2,86,1,3,11/28/2020,3,56,52
46381091,EastWilliamsburgLocattion.,304281516,2,96,40.70594,-73.94346,2,35,7,0,,,1,346
46381154,Luxury Chelsea 1 Bed with Home Office &  Peloton,32218896,3,99,40.74765,-73.99989,1,149,14,0,,,2,49
46381329,"Beautiful 1 Bedroom Apartment - SOHO, NYC.",375354485,3,119,40.72284,-73.99318,1,104,7,1,11/30/2020,1,1,40
46381862,Studio apartment  2BR Renovated 2020♪ House@Queens,19303369,4,182,40.74089,-73.89514,1,69,1,0,,,114,44
46381950,Cozy Private Room Near The Empire State!,289991352,3,111,40.74422,-73.97925,2,64,2,1,11/12/2020,1,6,309
46382047,Stunning Duplex with Private outdoor space in LES!,1477947,3,113,40.72011,-73.98786,1,120,30,0,,,3,356
46382691,Bright 2 bedroom apartment,51501835,3,109,40.76146,-73.99448,1,85,30,0,,,127,309
46382794,"Our sanctuary: bright, spacious & stocked",2891331,2,63,40.68249,-73.96462,1,100,5,0,,,1,71
46382959,Furnished Room For Rent in Manhattan,289991352,3,115,40.74466,-73.98115,2,48,14,1,11/13/2020,1,6,148
46383628,Room At Walking Distance From The Empire State!,289991352,3,111,40.74587,-73.97892,2,62,2,2,11/23/2020,2,6,345
46383880,A stress free and relaxing vacation,279170292,2,67,40.67333,-73.91554,2,41,1,0,,,1,132
46384183,Furnished Room near the Empire State Building,289991352,3,111,40.74487,-73.97932,2,49,14,1,11/13/2020,1,6,160
46384307,Cozy Room In The Center Of Manhattan,289991352,3,111,40.74402,-73.98041,2,61,2,1,11/13/2020,1,6,342
46384471,FURNISHED ROOM IN MANHATTAN,289991352,3,111,40.74469,-73.98061,2,56,14,1,11/13/2020,1,6,166
46387484,Alohause | Wall St | Marvelous Room + Financial Dt,336064553,3,104,40.70622,-74.00564,2,53,30,0,,,47,125
46390469,Gorgeous 3 Bedroom apt .,44337523,4,151,40.70917,-73.86027,1,180,1,1,11/15/2020,1,1,362
46391595,Well-kept apartment home | 3BR in New York,368944610,3,117,40.74361,-73.97249,1,343,31,0,,,58,320
46391618,All-inclusive apartment home | 1BR in New York,368944610,3,99,40.74192,-73.99501,1,211,31,0,,,58,325
46392811,"Bright, chic, one bedroom, one bathroom apartment.",375537559,2,90,40.67701,-74.01009,1,111,2,0,,,1,73
46393855,Designer 3 Bedroom Heart of Bushwick 15min to NYC,37808742,2,60,40.69424,-73.92588,1,115,28,0,,,2,363
46395035,Manhattan Presidential suite,335947189,3,115,40.75404,-73.97261,1,200,30,0,,,1,364
46396210,Spacious modern room close to Manhattan!!,373968580,4,173,40.70066,-73.89476,2,24,30,0,,,6,259
46396306,Cozy Room in Brooklyn,163080814,2,52,40.69536,-73.94535,2,23,30,0,,,1,206
46396448,Cozy Private Room,373968580,4,173,40.70263,-73.89571,2,24,30,0,,,6,361
46396560,Comfortable Room close to Manhattan,373968580,4,151,40.70082,-73.89436,2,24,30,0,,,6,360
46396931,Large kitchen with a v comfy bed.,84700594,2,60,40.69652,-73.92909,1,105,1,2,12/3/2020,2,2,68
46397259,Private Modern Room,154396250,3,108,40.81522,-73.94382,2,47,30,0,,,10,365
46397391,Bright private room in Upper Manhattan.,154396250,3,108,40.81446,-73.94513,2,36,30,0,,,10,279
46397501,Amazing Room located in Upper Manhattan,154396250,3,108,40.81471,-73.94328,2,36,30,0,,,10,363
46397526,Beautiful & Large Private Bedroom. Upper West Side,375444630,3,127,40.79121,-73.97395,2,65,3,0,,,1,365
46397667,Beautiful backyard bedroom with 2 sweet dogs,844862,3,127,40.78109,-73.9827,2,75,30,0,,,2,365
46398317,Beautiful Brooklyn 1 BR; 3-4 month sublet,37779571,2,82,40.63648,-73.97347,1,70,60,0,,,1,334
46398604,"(G2 LT)PRIVATE ROOM,CONTACT BEFORE YOU BOOK $1050",125202325,3,109,40.76456,-73.99347,2,37,30,0,,,5,364
46398709,Large 3 Bedroom Apartment in Heart of Chelsea,375451243,3,99,40.74137,-73.99928,1,129,7,1,11/23/2020,1,1,345
46400635,Entire 6 Bedroom/5 Bathroom UWS Townhouse,235810002,3,127,40.78592,-73.96998,1,2000,2,0,,,1,10
46400759,Guest sweet Guess A living room 2 yourself,373604254,1,11,40.87216,-73.82507,2,56,21,0,,,1,364
46400802,Live like a Brooklynite in Culture-Rich CrownHgts!,362168023,2,67,40.66729,-73.94687,2,100,2,0,,,1,90
46400961,Large 1-bdrm apt on park on Upper West Side in NYC,276021627,3,127,40.79613,-73.97201,1,99,2,2,12/6/2020,2,1,132
46401062,North Slope Apartment near Prospect with Backyard,58581532,2,87,40.67345,-73.97527,2,40,30,0,,,1,241
46401349,Come hangout in Downtown Brooklyn near Barcalys,349820814,2,55,40.68616,-73.98045,1,110,3,1,11/29/2020,1,3,347
46401862,NYC/UES Beautiful and Sunny one-bedroom apartment,371306828,3,126,40.77072,-73.95265,1,295,6,0,,,1,364
46401917,Cozy Getaway 15 mins from JFK & LGA,375470611,4,178,40.69846,-73.74912,1,261,1,0,,,2,174
46401930,Comfortable Room Brooklyn Williamsburg,19303369,2,96,40.70325,-73.94349,2,27,30,0,,,114,71
46402076,2020 New construction in Williamsburg,204704622,2,96,40.70242,-73.94399,2,27,30,0,,,81,71
46402322,"Lovley 1BR Apartment In Woodside, Queens!",368357950,4,182,40.74505,-73.90138,1,99,1,0,,,2,178
46402573,Spacious Brooklyn duplex with a back garden!,30532557,2,60,40.69909,-73.93201,1,100,30,0,,,15,365
46403913,CENTRAL PARK APT · NYC · PRIVATE BALCONY 〆 SLEEP 5,348798717,3,102,40.79383,-73.94775,1,96,5,0,,,1,129
46405809,"Cozy private bedroom 20 min to Manhattan A,C train",37405578,2,67,40.67534,-73.93156,2,76,1,3,11/16/2020,3,1,361
46408534,Spectacular Studio apt. Greenwich Village.,2987524,3,107,40.73147,-73.99696,1,184,3,0,,,2,285
46408851,Great room in Brooklyn!,17303651,2,67,40.66468,-73.93455,2,24,30,0,,,5,335
46410162,Modern Loft in the Heart of Williamsburg,8176787,2,96,40.72228,-73.95709,1,120,5,2,11/29/2020,2,1,83
46410264,Spectacular Penthouse Private Bedroom on 66thFloor,26876929,3,115,40.7592,-73.97841,2,160,31,0,,,1,179
46410469,"Peaceful, Light Junior-One Bedroom in Lenox Hill",8863360,3,126,40.76352,-73.96821,1,90,30,0,,,1,358
46411236,Elegant studio apartment with separate kitchen.,51637918,3,109,40.76051,-73.989,1,75,1,1,11/28/2020,1,1,78
46412330,Murray Hill - Hard to come by - 2b/1b,86771798,3,117,40.74692,-73.97829,1,95,30,0,,,10,133
46412581,Cozy Room 15mins from JFK & LGA,375470611,4,178,40.69872,-73.74942,2,89,1,0,,,2,174
46412967,Krishna Budget 1 Bed Apartment(fights NYC Hunger),310205815,3,103,40.72985,-73.98439,1,120,1,0,,,4,352
46413181,Cozy One Bedroom apartment in Prime Greenpoint,375310869,2,81,40.72983,-73.95471,1,70,30,0,,,15,344
46413316,Spacious and comfort bedroom New York! Manhattan!!,258431072,3,108,40.81766,-73.94925,2,32,9,0,,,4,53
46413413,In The Heart of  NYC: Artsy 1 BR Home Near it All!,299698296,3,103,40.72918,-73.98553,4,143,30,0,,,1,344
46413526,1Br apt with incredible views/ Doorman,9487856,2,76,40.68859,-73.9748,1,80,60,0,,,1,325
46413593,1BD at 123rd & Manhattan off A/B/C/D Elev Bld,292936703,3,108,40.8102,-73.95441,1,63,90,0,,,1,202
46413614,Modern 2BR apartment in Prime Greenpoint,375310869,2,81,40.72971,-73.95669,1,77,30,0,,,15,356
46413888,Lovely Micro Studio in Murray Hill NYC,170568130,3,115,40.74381,-73.98168,1,63,1,3,11/25/2020,3,8,171
46413897,Brooklyn Heights apartment with Views!,90680030,2,58,40.69874,-73.99448,1,150,6,0,,,5,36
46413969,Beautiful 2 Double Bed Hotel Room,371972456,3,104,40.70639,-74.00548,2,86,1,0,,,56,52
46414136,Beautiful 2 Double Bed Hotel Room,371972456,3,104,40.70503,-74.00573,2,86,1,8,12/9/2020,8,56,37
46414200,3 Bedroom with Views,90680030,2,58,40.70012,-73.9965,1,240,6,0,,,5,36
46414339,Classic / Comfy Williamsburg Railroad,3930799,2,96,40.7088,-73.94615,1,96,4,0,,,1,330
46414474,Privet room great for professionals for long stay,97167117,2,94,40.65001,-74.00743,2,60,30,0,,,1,344
46415269,Cozy one bedroom apartment in prime location.,34743395,2,96,40.71099,-73.94741,1,155,7,0,,,1,80
46415385,Private bedroom in prime Bushwick!,375549800,2,60,40.70099,-73.91865,2,38,30,0,,,11,361
46415505,Bright and Stylish Atelier in New York City,3351317,3,111,40.73868,-73.98037,1,375,4,0,,,3,178
46416099,Bright & Sunny Madison Studio,86771798,3,117,40.75034,-73.981,1,79,30,0,,,10,159
46416103,"Your couch in NYC- Clean, cheap and close to all",365470313,4,146,40.73799,-73.87139,4,19,3,0,,,5,360
46416167,2 BR apartment in the heart of Queens!,53466908,4,146,40.73925,-73.88267,1,121,2,0,,,1,178
46417232,Spacious Downtown Brooklyn 2 Bedroom near Barclays,349820814,2,55,40.6849,-73.98195,1,114,3,0,,,3,352
46418363,Spacious cute bedroom with private backyard,41049520,2,52,40.6958,-73.94269,2,36,30,0,,,1,133
46418743,"Midtown 1br, Modern Sunny & Spacious, Gym, Doorman",111038733,3,109,40.75835,-73.99222,1,100,13,0,,,1,73
46419119,Disco meets Chinatown Chic Lower East Side Apt.,63513695,3,100,40.71567,-73.99367,1,275,1,3,12/6/2020,3,1,128
46419242,"Bedroom in Gorgeous 3 bedrm, Pre-War Apartment",7580102,3,115,40.76435,-73.98048,2,60,30,0,,,6,315
46419316,A+ Location Comfort Stay Studio (3 Beds),348619646,3,115,40.74686,-73.98734,1,82,2,1,11/22/2020,1,36,85
46419654,Sm Bedrm with Sm Private Full Bath in Pre-War Apt,7580102,3,115,40.7633,-73.98045,2,55,30,0,,,6,315
46419755,Spacious 1 Bedroom Apartment In Midtown With Patio,373507145,3,109,40.76257,-73.98961,1,91,2,1,11/23/2020,1,1,65
46420303,Beautiful studio in Flatbush,114828297,2,72,40.6385,-73.94993,1,150,2,0,,,2,254
46420614,Beautiful King Bed Hotel Room,371972456,3,104,40.70605,-74.00545,2,86,1,5,12/6/2020,5,56,28
46420715,Parisian Apartment Block to Washington Square Park,375216818,3,107,40.73164,-73.9988,1,181,2,4,12/4/2020,4,1,83
46420861,Beautiful King Bed Hotel Room,371972456,3,104,40.70455,-74.00492,2,86,1,1,11/30/2020,1,56,29
46420982,Beautiful 2 Double Bed Hotel Room,371972456,3,104,40.70644,-74.00583,2,86,1,4,12/6/2020,4,56,50
46421986,"Heart of LIC!!!
Very low price Sharing room ✌🏽",157023321,4,165,40.7536,-73.9394,4,40,1,0,,,2,364
46423164,Bright & Cosy 4 Bed/2 Bath Williamsburg Apartment!,375601317,2,96,40.71278,-73.95009,1,174,4,1,11/24/2020,1,1,347
46427326,Studio with a view (Upper East Side),51264907,3,126,40.7829,-73.94746,1,100,30,0,,,1,358
46427335,Large Bedroom + Private Bath in Upper Manhattan,319718536,3,128,40.85105,-73.93889,2,55,30,0,,,1,150
46427768,Brownstone with backyard in heart of Ft. Greene,2577311,2,76,40.68689,-73.97151,1,250,30,0,,,1,0
46428551,Beautiful 2 Double Bed Hotel Room,371972456,3,104,40.70647,-74.00502,2,86,1,2,11/28/2020,2,56,52
46428638,Beautiful 2 Double Bed Hotel Room,371972456,3,104,40.70471,-74.00503,2,86,1,1,11/23/2020,1,56,52
46428730,Beautiful King Bed Hotel Room,371972456,3,104,40.70489,-74.00409,2,86,1,5,12/9/2020,5,56,28
46429779,Unique 2 BR-private HUGE outdoor space Lower East,51658125,3,103,40.72343,-73.97569,1,147,7,0,,,1,91
46429903,Entire 2 bedroom apt in the heart of East Village,345899797,3,103,40.72794,-73.97957,1,99,30,0,,,2,365
46429942,"A Cozy, Comfortable, Quiet, Private Room.",173858338,2,52,40.6906,-73.93118,2,91,1,0,,,1,108
46430844,Make your self at home,375649922,3,108,40.82584,-73.93982,1,240,4,0,,,1,365
46431433,Room near queens blvd in woodside,305543769,4,166,40.73809,-73.90575,2,40,1,0,,,1,38
46431705,DREAMY DOWNTOWN NYC ROOM IN 3 BEDROOM,83284213,3,129,40.73813,-73.99916,2,119,1,0,,,1,90
46432057,Studio good area to work,24954668,3,115,40.75443,-73.9681,1,110,3,0,,,2,89
46432272,Spacious 1 bedroom apartment in Midtown West,51501835,3,109,40.76588,-73.98784,1,91,30,0,,,127,361
46432776,The Manhattan Club executive suite,372793610,3,115,40.76604,-73.9822,1,700,2,0,,,1,88
46432956,Cosy artist loft in east Williamsburg,1843216,2,96,40.70605,-73.92958,1,180,4,0,,,2,202
46433795,Ridgewood Triplex,373452988,4,173,40.71123,-73.90925,1,479,1,6,11/30/2020,6,1,356
46434546,Gorgeous luminous duplex Brooklyn,193345547,2,60,40.69948,-73.92189,1,117,3,1,11/29/2020,1,4,0
46435199,Sanctuary apartment in BK/ Convenient location,41859649,2,60,40.70396,-73.9261,2,50,1,0,,,1,348
46435201,Colorful Modern Apartment in Greenwich Village,375148228,3,129,40.73411,-74.00509,1,176,2,3,12/1/2020,3,1,76
46435369,La Vie En Rose,108054071,2,89,40.65552,-73.95373,2,65,2,0,,,2,20
46435388,Sublet Sunny Private Bushwick Railroad,375687526,2,60,40.70265,-73.92664,1,79,4,0,,,1,62
46436269,Enjoy Entire Apt./Private Entrance/Free Parking,375692991,5,223,40.64085,-74.08279,1,64,2,3,12/10/2020,3,1,162
46436583,A+ Location Comfort Stay Studio(Queen & Twin Bed),348619646,3,115,40.74663,-73.98875,1,72,2,0,,,36,85
46438152,2BD bright apt in the lower Manhattan,374518432,3,100,40.71442,-73.99724,1,550,5,1,11/18/2020,1,1,33
46438870,Calm & Comfortable Home Away From Home,2186974,1,15,40.88037,-73.84309,2,51,2,1,11/25/2020,1,1,356
46445285,High Rise Studio View of Manhattan Great Location,375749410,4,165,40.74673,-73.9569,1,99,4,2,11/28/2020,2,1,5
46446752,Awesome room near many restaurants and stores,362178301,2,74,40.64157,-73.95799,2,50,1,2,12/8/2020,2,9,90
46447167,Spacious room is an amazing location,362178301,2,74,40.64289,-73.95824,2,50,1,1,12/7/2020,1,9,88
46447170,Amazing room in an apt close to Prospect Park,362178301,2,74,40.64115,-73.95693,2,50,1,0,,,9,85
46447385,Small studio in Brooklyn ny,93147101,2,94,40.64828,-74.01127,2,104,1,0,,,1,363
46448988,Awesome and spacious room in Brooklyn,304327199,2,67,40.67248,-73.92224,2,50,1,1,11/17/2020,1,4,89
46449259,Amazing and cozy room in Brooklyn,304327199,2,67,40.67298,-73.92295,2,50,1,1,11/25/2020,1,4,90
46449332,Cozy and beautiful room in Brooklyn,304327199,2,67,40.67191,-73.9228,2,50,1,1,12/7/2020,1,4,90
46449777,Awesome room in a brand new apartment,365464548,2,72,40.66263,-73.92423,2,50,1,1,11/24/2020,1,4,360
46449905,Beautiful and Spacious room in a brand new apt,365464548,2,72,40.66406,-73.92406,2,50,1,1,11/18/2020,1,4,365
46450206,Amazing room in an apartment close to stores,365464548,2,72,40.66406,-73.92507,2,50,1,0,,,4,0
46450295,Ms Lena's house of Love,375786915,1,45,40.91094,-73.84653,2,50,7,0,,,1,343
46450365,Clean space with comfort away from home.,375788400,3,102,40.80773,-73.9357,2,40,3,0,,,1,90
46450521,Huge One-bedroom in Heart of Murray Hill,139934186,3,111,40.74373,-73.97673,1,139,5,0,,,1,22
46450849,Cozy modern Room in Prime Bushwick,375549800,2,60,40.70161,-73.91874,2,40,30,0,,,11,361
46450940,Amazing Room in Bushwick,375549800,2,60,40.70142,-73.92084,2,40,30,0,,,11,361
46451547,Trendy Private Bedroom in Bushwick,375549800,2,60,40.70089,-73.92045,2,40,30,0,,,11,361
46451618,Spacious modern room in Bushwick,375549800,2,60,40.69929,-73.9186,2,39,30,0,,,11,361
46451790,Bright cozy room,375549800,2,60,40.70089,-73.92028,2,38,30,0,,,11,346
46452796,Friendly host,375805762,4,144,40.765,-73.86869,2,120,1,0,,,1,232
46452922,Brand new big bedroom 全新舒适大床房 ParkingEasy,371382100,4,148,40.74015,-73.81247,2,50,3,1,11/27/2020,1,1,171
46454553,Apartment close to Central Park,45656773,3,109,40.76763,-73.9889,2,48,3,0,,,1,163
46461933,Best Location In The City(West 57th Street) 4A,293238741,3,127,40.77019,-73.98703,1,110,30,0,,,3,363
46462143,Lovely room w/private bathroom and a work desk,348379911,3,123,40.75985,-73.98537,2,75,30,0,,,13,81
46462472,Spacious bedroom in luxury building in Midtown W,348379911,3,123,40.75966,-73.98404,2,47,30,0,,,13,176
46463045,Beautiful Spacious 1BR/ 1 Office on UWS,4358052,3,127,40.7951,-73.97344,1,110,7,0,,,1,167
46463617,Park Avenue Cozy Studio! Murray Hill,86771798,3,111,40.74386,-73.98106,1,69,30,0,,,10,179
46464010,Spacious private room with Private Bathroom,375864182,2,52,40.6916,-73.94084,2,39,30,0,,,10,365
46464534,Beautiful bedroom + private bathroom in Bed-Stuy,375864182,2,52,40.69014,-73.94077,2,34,30,0,,,10,365
46464603,Room relax,196430321,4,146,40.7347,-73.88556,2,48,1,0,,,1,180
46464650,Massive 4000 Sq Ft 8 BR Townhouse + Backyard,13603829,2,60,40.69457,-73.92294,1,1036,1,5,12/1/2020,5,7,359
46464801,3BR Apartment & 4 bathrooms with a backyard,375864182,2,52,40.68965,-73.94179,1,146,30,0,,,10,8
46465040,Loft Alcove Studio with private terrace,84740718,2,76,40.68798,-73.97986,1,121,30,0,,,1,170
46465189,8BR Apartment & 8 bathrooms in Bed-Stuy,375864182,2,52,40.69013,-73.94044,1,351,30,0,,,10,365
46465542,Bright cozy room with Private Bathroom,375864182,2,52,40.69044,-73.94218,2,48,30,0,,,10,365
46466254,Awesome room in a perfect location,242573463,2,52,40.69776,-73.94665,2,44,1,0,,,6,89
46466507,Cute private room in Williamsburg,10171531,2,96,40.70989,-73.95645,2,40,4,0,,,2,17
46466832,Bed-Stuy modern private room/private bathroom,375864182,2,52,40.69196,-73.94113,2,47,30,0,,,10,345
46468212,Room with private bathroom  in Brooklyn,375864182,2,52,40.692,-73.94036,2,36,30,0,,,10,321
46468368,Cozy Room with Private Bathroom,375864182,2,52,40.69177,-73.94126,2,40,30,0,,,10,279
46468503,Modern River view  bedroom in New York .,54198006,3,120,40.76,-73.95137,2,80,2,0,,,1,183
46468564,Stylish room with private  bathroom,375864182,2,52,40.69035,-73.94214,2,34,30,0,,,10,365
46468718,Penthouse In The Sky:Williamsburg/7 minutes to NYC,257999371,2,96,40.71671,-73.96447,1,500,14,0,,,1,57
46468910,Beautiful room in a big house near subway,242573463,2,52,40.6989,-73.94519,2,47,1,0,,,6,362
46468950,Private Bunk Bed room in a GREAT location,242573463,2,52,40.69936,-73.94554,2,47,1,0,,,6,363
46468955,Modern NEW room with private BATHROOM,375864182,2,52,40.69059,-73.94218,2,36,30,0,,,10,343
46469028,Charming cozy one bedroom near Times Square,16685178,3,109,40.76132,-73.99131,1,180,1,0,,,1,10
46469353,Modern designed 4BR apt Manhattan! near B/C train2,347548987,3,108,40.80525,-73.95642,1,68,30,0,,,15,99
46469589,Cozy and nice room perfect to enjoy NY,242573463,2,52,40.69944,-73.94712,2,47,1,1,11/22/2020,1,6,82
